SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Non-excluded CMS-PAS-EXO-16-036 0.0 0.09781 THSCPM1b IDM_mhc_780_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.02094 0.001 780.0 8.396 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.07254 THSCPM1b IDM_mhc_480_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 1.632 0.01258 480.0 281.092 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1165 0.2511 900.0 1591.346 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02497 THSCPM1b IDM_mhc_360_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 5.482 0.03162 360.0 1264.916 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05013 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_860_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 3.132e-07 0.0001258 860.0 0.8692 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.176 0.05686 TSelSel IDM_mhc_840_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001406 1.258e-06 840.0 0.009135 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 0.03678 0.1258 960.0 697.268 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01314 THSCPM1b IDM_mhc_860_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.0501 0.003162 860.0 21.876 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_520_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 1.317 0.3981 520.0 7560.42 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.04949 THSCPM1b IDM_mhc_820_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.008275 0.0007943 820.0 6.052 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 1.029 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_540_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.1102 0.0003981 540.0 7.022 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_640_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 0.6075 0.7943 640.0 9966.008 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.139 THSCPM1b IDM_mhc_340_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 5.615 0.002511 340.0 112.758 1[N1,e-]
Non-excluded CMS-SUS-17-009 22.374 10.838 TSelSel IDM_mhc_320_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002346 1e-06 320.0 0.05085 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 296.673 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.918 1e-05 120.0 3.907 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_460_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 2.111 0.1258 460.0 3064.083 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.107 1.126 TSelSel IDM_mhc_540_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.549e-06 7.943e-06 540.0 0.1399 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02313 THSCPM1b IDM_mhc_620_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.5705 0.007943 620.0 106.089 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.16 0.424 TSelSel IDM_mhc_640_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.602e-06 6.309e-06 640.0 0.07893 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3355 0.05719 TSelSel IDM_mhc_840_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.488e-05 3.981e-06 840.0 0.02884 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03133 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 29.395 0.06309 220.0 6923.753 1[N1,e-]
Non-excluded CMS-EXO-13-006 3.229 58.837 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_200_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.5276 1.995e-05 200.0 2.666 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 23.257 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 1.733 0.0001 260.0 7.768 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 5.289 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 25.187 0.001258 220.0 137.99 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03411 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 22.05 0.05011 240.0 4588.999 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.4312 THSCPM1b IDM_mhc_600_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.1549 0.001 600.0 14.299 1[N1,e-]
Non-excluded CMS-SUS-17-009 6.179 2.293 TSelSel IDM_mhc_460_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001337 1.584e-06 460.0 0.03861 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.446e-10 7.943e-05 960.0 0.4404 1[N1,e-]
Non-excluded CMS-SUS-17-009 32.781 41.069 TSelSel IDM_mhc_220_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.726e-05 2.511e-06 220.0 0.2755 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.8794 0.2702 TSelSel IDM_mhc_700_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.917e-05 3.162e-06 700.0 0.03305 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_400_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 3.78 0.2511 400.0 8120.451 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_380_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 4.469 0.1258 380.0 4515.491 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 12.29 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 20.912 0.0005011 220.0 54.965 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_580_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.9695 0.07943 580.0 1210.594 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2538 0.05723 TSelSel IDM_mhc_840_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 9.583e-07 1.584e-05 840.0 0.1147 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_560_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 1.113 0.3162 560.0 5179.185 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2381 0.08575 TSelSel IDM_mhc_780_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.042e-07 5.011e-05 780.0 0.4216 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.03611 0.06309 960.0 349.87 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 0.037 0.1584 960.0 880.923 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04359 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_880_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 8.639e-06 0.0001995 880.0 1.315 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1097 0.05011 900.0 316.229 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04999 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_860_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 5.11e-06 0.0001584 860.0 1.096 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_320_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 8.613 0.1995 320.0 10119.331 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02512 THSCPM1b IDM_mhc_480_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 1.661 0.01584 480.0 354.267 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_660_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.4653 0.01995 660.0 234.633 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 6.576 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 27.544 0.002511 100.0 1440.342 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.055 0.495 TSelSel IDM_mhc_620_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.12e-06 1.258e-05 620.0 0.1686 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.203 6.806 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_360_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.05385 5.011e-05 360.0 2.005 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.2559 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_700_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.008032 0.0003981 700.0 4.163 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.613e-09 5.011e-05 1000.0 0.2562 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 13.162 0.3162 280.0 21104.488 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_840_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1718 0.5011 840.0 3634.014 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01585 THSCPM1b IDM_mhc_440_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 2.522 0.03162 440.0 843.277 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.1256 0.06537 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_820_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 1.306e-06 0.0001 820.0 0.7618 1[N1,e-]
Non-excluded CMS-SUS-17-009 77.767 170.91 TSelSel IDM_mhc_140_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.153e-05 1e-06 140.0 0.2818 1[N1,e-]
Non-excluded CMS-SUS-17-009 6.949 8.453 TSelSel IDM_mhc_340_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.655e-06 1e-05 340.0 0.4494 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 9.262 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 6.224 0.0003981 280.0 26.593 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01345 THSCPM1b IDM_mhc_800_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1246 0.005011 800.0 40.107 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.8 1.126 TSelSel IDM_mhc_540_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.472e-05 3.162e-06 540.0 0.05574 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.4662 THSCPM1b,THSCPM8 IDM_mhc_480_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 1.187 0.002511 480.0 56.058 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_380_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 4.474 0.1584 380.0 5686.656 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.1669 0.06539 TSelSel IDM_mhc_820_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 6.203e-08 6.309e-05 820.0 0.4801 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_340_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 6.939 0.6309 340.0 28351.575 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1247 THSCPM1b IDM_mhc_460_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 1.88 0.007943 460.0 193.457 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_820_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1841 0.03162 820.0 240.642 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_540_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 1.163 0.5011 540.0 8848.742 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 1.206 THSCPM1b,THSCPM8 IDM_mhc_460_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.8666 0.001 460.0 24.361 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.7135 0.2703 TSelSel IDM_mhc_700_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.689e-06 7.943e-06 700.0 0.08291 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 4.046 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 26.125 0.001584 220.0 173.093 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 1.576 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_480_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.3204 0.0005011 480.0 11.211 1[N1,e-]
Non-excluded CMS-SUS-17-009 6.188 4.446 TSelSel IDM_mhc_400_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 7.557e-06 6.309e-06 400.0 0.2038 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.177 0.04388 TSelSel IDM_mhc_880_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.499e-05 1.995e-06 880.0 0.01315 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1484 0.3162 860.0 2187.66 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.125e-10 3.162e-05 960.0 0.1761 1[N1,e-]
Non-excluded CMS-SUS-17-009 4.683 1.907 TSelSel IDM_mhc_480_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.378e-05 2.511e-06 480.0 0.05605 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_560_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 1.085 0.05011 560.0 822.195 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.454 0.4944 TSelSel IDM_mhc_620_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001296 1.584e-06 620.0 0.02114 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_500_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 1.503 0.06309 500.0 1298.203 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.0008473 0.0006309 940.0 3.654 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_460_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 2.115 0.1584 460.0 3861.584 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.001685 0.001 1000.0 5.112 1[N1,e-]
Non-excluded CMS-SUS-17-009 3.043 1.337 TSelSel IDM_mhc_520_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.176e-05 3.981e-06 520.0 0.0756 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.9703 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 27.696 0.01584 100.0 9093.408 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_800_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 0.2259 0.7943 800.0 6344.918 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.543 1.594 TSelSel IDM_mhc_500_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.436e-06 1e-05 500.0 0.2057 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0117 THSCPM1b IDM_mhc_540_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 1.104 0.02511 540.0 442.437 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.544 0.8746 TSelSel IDM_mhc_560_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.195e-06 1.258e-05 560.0 0.2061 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01513 THSCPM1b IDM_mhc_620_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.6203 0.01258 620.0 168.655 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02039 THSCPM1b IDM_mhc_720_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.2222 0.005011 720.0 49.455 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 6.57 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 24.25 0.001 220.0 109.626 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_720_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 0.354 0.1258 720.0 1241.05 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.7174 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 16.585 0.006309 260.0 490.863 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4585 0.3134 TSelSel IDM_mhc_680_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.005e-07 3.981e-05 680.0 0.4414 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_740_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 0.3057 0.2511 740.0 2349.13 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 6.257e-08 0.0001258 960.0 0.6972 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.01096 0.003162 1000.0 16.174 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.618e-10 1.258e-06 940.0 0.007281 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_920_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.002336 0.0007943 920.0 4.801 1[N1,e-]
Non-excluded CMS-EXO-13-006 3.323 81.057 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_180_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.2648 1.258e-05 180.0 2.094 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.2256 0.2696 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_700_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 5.23e-05 0.0001 700.0 1.044 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.912 THSCPM1b IDM_mhc_300_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 8.679 0.001995 300.0 115.395 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.6189 0.3119 TSelSel IDM_mhc_680_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002971 1e-06 680.0 0.01108 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.892 1.908 TSelSel IDM_mhc_480_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.428e-06 1e-05 480.0 0.2234 1[N1,e-]
Non-excluded CMS-SUS-17-009 4.196 2.771 TSelSel IDM_mhc_440_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.299e-06 7.943e-06 440.0 0.2114 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.5793 0.1131 TSelSel IDM_mhc_740_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 6.989e-06 6.309e-06 740.0 0.05907 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01961 THSCPM1b IDM_mhc_760_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.1357 0.003981 760.0 35.299 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02837 THSCPM1b IDM_mhc_540_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 1.017 0.01 540.0 176.184 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_580_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 0.9735 0.1 580.0 1529.666 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.3079 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 27.739 0.03981 100.0 22891.759 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1164 THSCPM1b IDM_mhc_680_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.1487 0.001995 680.0 22.121 1[N1,e-]
Non-excluded CMS-EXO-13-006 5.473 13.747 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_300_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.004623 1.995e-05 300.0 1.153 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.01443 THSCPM1b IDM_mhc_880_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.01472 0.001584 880.0 10.496 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.603 0.8738 TSelSel IDM_mhc_560_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001349 1.584e-06 560.0 0.02596 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 0.1872 0.01 780.0 83.968 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.1151 0.05016 TSelSel IDM_mhc_860_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.754e-08 7.943e-05 860.0 0.5496 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_500_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 1.529 0.7943 500.0 16308.013 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 0.04207 0.1 940.0 578.671 1[N1,e-]
Non-excluded CMS-SUS-17-009 53.138 79.054 TSelSel IDM_mhc_180_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.62e-05 1.584e-06 180.0 0.2638 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.3443 THSCPM1b IDM_mhc_500_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 1.059 0.003162 500.0 65.124 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_920_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.04478 0.02511 920.0 151.789 1[N1,e-]
Non-excluded CMS-SUS-17-009 16.374 10.84 TSelSel IDM_mhc_320_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.753e-05 2.511e-06 320.0 0.1273 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.817 0.5794 TSelSel IDM_mhc_600_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.245e-05 3.162e-06 600.0 0.04505 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 5.786 THSCPM1b,THSCPM8 IDM_mhc_320_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 3.752 0.0005011 320.0 25.461 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.704 14.08 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_300_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.08369 3.981e-05 300.0 2.307 1[N1,e-]
