mHch[GeV],mN1[GeV],y_relic,GammaHch_relic[GeV]
220,0.01584893192461114,1.610500091177407e-10,1.1352050866526408e-19
220,0.01995262314968879,1.4353597214205863e-10,9.017254524519067e-20
220,0.025118864315095822,1.2792657043412627e-10,7.162659867527331e-20
220,0.03162277660168379,1.1401467676846113e-10,5.68950296725279e-20
220,0.039810717055349776,1.0161568884118775e-10,4.519332846861981e-20
220,0.05011872336272725,9.056507971838292e-11,3.589833680397186e-20
220,0.06309573444801943,8.07162146759946e-11,2.8515062478082763e-20
220,0.07943282347242822,7.193840546362109e-11,2.265031920985303e-20
220,0.1,6.411517617551522e-11,1.7991788034354838e-20
220,0.12589254117941687,5.714271772095216e-11,1.4291385179072968e-20
220,0.15848931924611143,5.0928510389922296e-11,1.1352050698376463e-20
220,0.19952623149688828,4.539009624236674e-11,9.017254312830748e-21
220,0.25118864315095824,4.045398503969201e-11,7.16265960102742e-21
220,0.31622776601683794,3.6054679212780975e-11,5.689502631749025e-21
220,0.39810717055349776,3.2133804945149914e-11,4.519332424487251e-21
220,0.5011872336272725,2.863933786488981e-11,3.589833148657885e-21
220,0.6309573444801942,2.5524913104191465e-11,2.8515055783861188e-21
220,0.7943282347242822,2.2749210618562103e-11,2.2650310782286707e-21
220,1.,2.0275407676007806e-11,1.7991777424596277e-21
240,1.e-6,2.1234826489440785e-8,2.1529741714990037e-15
240,1.2589254117941661e-6,1.892555902982142e-8,1.710168173053778e-15
240,1.584893192461114e-6,1.6867422240033907e-8,1.358434865983455e-15
240,1.9952623149688787e-6,1.503310589532823e-8,1.0790431690845548e-15
240,2.5118864315095823e-6,1.3398269732275218e-8,8.571144556902275e-16
240,3.162277660168379e-6,1.1941220468259265e-8,6.808302125450828e-16
240,3.981071705534969e-6,1.0642623944797957e-8,5.408026608778934e-16
240,5.011872336272725e-6,9.48524857500584e-9,4.295748229493307e-16
240,6.30957344480193e-6,8.453736690905731e-9,3.412234107953378e-16
240,7.943282347242822e-6,7.534400756505398e-9,2.7104338954365875e-16
240,0.00001,6.715041742511044e-9,2.1529741714990036e-16
240,0.000012589254117941661,5.984787252620239e-9,1.7101681730537776e-16
240,0.00001584893192461114,5.333947253428674e-9,1.3584348659834549e-16
240,0.000019952623149688786,4.753885493574235e-9,1.0790431690845546e-16
240,0.000025118864315095822,4.236904905928455e-9,8.571144556902274e-17
240,0.000031622776601683795,3.7761454721922295e-9,6.808302125450822e-17
240,0.000039810717055349695,3.3654931946208556e-9,5.4080266087789284e-17
240,0.00005011872336272725,2.9994989669886196e-9,4.2957482294933016e-17
240,0.00006309573444801929,2.6733062682598766e-9,3.4122341079533726e-17
240,0.00007943282347242822,2.382586719505531e-9,2.71043389543658e-17
240,0.0001,2.1234826489444425e-9,2.1529741714989943e-17
240,0.00012589254117941674,1.8925559029826547e-9,1.7101681730537633e-17
240,0.00015848931924611142,1.6867422240041167e-9,1.3584348659834393e-17
240,0.0001995262314968881,1.5033105895338475e-9,1.079043169084534e-17
240,0.0002511886431509582,1.3398269732289699e-9,8.571144556902027e-18
240,0.00031622776601683794,1.1941220468279715e-9,6.8083021254505106e-18
240,0.00039810717055349735,1.0642623944826844e-9,5.408026608778532e-18
240,0.0005011872336272725,9.48524857504665e-10,4.295748229492809e-18
240,0.0006309573444801936,8.453736690963375e-10,3.4122341079527485e-18
240,0.0007943282347242822,7.534400756586826e-10,2.7104338954357985e-18
240,0.001,6.715041742626067e-10,2.1529741714980122e-18
240,0.0012589254117941675,5.984787252782709e-10,1.7101681730525273e-18
240,0.001584893192461114,5.333947253658174e-10,1.3584348659818834e-18
240,0.0019952623149688807,4.75388549389841e-10,1.0790431690825746e-18
240,0.002511886431509582,4.2369049063863665e-10,8.57114455687736e-19
240,0.0031622776601683794,3.7761454728390475e-10,6.808302125419458e-19
240,0.003981071705534973,3.365493195534507e-10,5.408026608739435e-19
240,0.005011872336272725,2.999498968279189e-10,4.2957482294435904e-19
240,0.006309573444801936,2.673306270082853e-10,3.412234107890787e-19
240,0.00794328234724282,2.3825867220805554e-10,2.7104338953577927e-19
240,0.01,2.1234826525817614e-10,2.152974171399807e-19
240,0.012589254117941687,1.8925559081205034e-10,1.7101681729288926e-19
240,0.01584893192461114,1.6867422312615222e-10,1.3584348658262386e-19
240,0.01995262314968879,1.503310599785206e-10,1.0790431688866306e-19
240,0.025118864315095822,1.3398269877093978e-10,8.571144554410562e-20
240,0.03162277660168379,1.1941220672821197e-10,6.808302122313941e-20
240,0.039810717055349776,1.0642624233749361e-10,5.408026604829818e-20
240,0.05011872336272725,9.485248983160566e-11,4.295748224521679e-20
240,0.06309573444801943,8.453737267439613e-11,3.412234101694462e-20
240,0.07943282347242822,7.534401570881198e-11,2.7104338875570882e-20
240,0.1,6.715042892847508e-11,2.1529741615793002e-20
240,0.12589254117941687,5.98478887751384e-11,1.7101681605656067e-20
240,0.15848931924611143,5.333949548652265e-11,1.358434850261781e-20
240,0.19952623149688828,4.753888735664541e-11,1.0790431492921322e-20
240,0.25118864315095824,4.236909485504568e-11,8.571144307730364e-21
240,0.31622776601683794,3.776151941019518e-11,6.808301811761777e-21
240,0.39810717055349776,3.365502332091419e-11,5.4080262138674076e-21
240,0.5011872336272725,2.999511874029352e-11,4.295747732328373e-21
240,0.6309573444801942,2.6733244999853757e-11,3.412233482058217e-21
240,0.7943282347242822,2.382612472605014e-11,2.710433107478106e-21
240,1.,2.12351902639429e-11,2.152973179511733e-21
260,1.e-6,2.2152333805176165e-8,2.5382971762418773e-15
260,1.2589254117941661e-6,1.974328828571515e-8,2.016241115209841e-15
260,1.584893192461114e-6,1.7596224206488606e-8,1.6015572458231478e-15
260,1.9952623149688787e-6,1.56826513316447e-8,1.2721621398845839e-15
260,2.5118864315095823e-6,1.3977177711752763e-8,1.0105143068575848e-15
260,3.162277660168379e-6,1.2457172748061735e-8,8.02680045529817e-16
260,3.981071705534969e-6,1.1102466898204155e-8,6.375914236141059e-16
260,5.011872336272725e-6,9.895084038623305e-9,5.064568699947338e-16
260,6.30957344480193e-6,8.819002932335278e-9,4.0229299150690215e-16
260,7.943282347242822e-6,7.859944636848067e-9,3.1955268178562753e-16
260,0.00001,7.005183031270148e-9,2.538297176241878e-16
260,0.000012589254117941661,6.243375948418123e-9,2.0162411152098413e-16
260,0.00001584893192461114,5.564414671149318e-9,1.6015572458231475e-16
260,0.000019952623149688786,4.959289795827021e-9,1.2721621398845842e-16
260,0.000025118864315095822,4.419971683007955e-9,1.0105143068575846e-16
260,0.000031622776601683795,3.939303909005453e-9,8.026800455298167e-17
260,0.000039810717055349695,3.5109083044950724e-9,6.375914236141056e-17
260,0.00005011872336272725,3.129100320082832e-9,5.064568699947333e-17
260,0.00006309573444801929,2.7888135957884884e-9,4.022929915069016e-17
260,0.00007943282347242822,2.485532733526718e-9,3.195526817856269e-17
260,0.0001,2.21523338051794e-9,2.5382971762418687e-17
260,0.00012589254117941674,1.9743288285719712e-9,2.0162411152098273e-17
260,0.00015848931924611142,1.7596224206495066e-9,1.6015572458231333e-17
260,0.0001995262314968881,1.5682651331653812e-9,1.2721621398845643e-17
260,0.0002511886431509582,1.3977177711765647e-9,1.0105143068575618e-17
260,0.00031622776601683794,1.2457172748079935e-9,8.02680045529788e-18
260,0.00039810717055349735,1.1102466898229857e-9,6.375914236140685e-18
260,0.0005011872336272725,9.895084038659617e-10,5.0645686999468744e-18
260,0.0006309573444801936,8.819002932386566e-10,4.022929915068434e-18
260,0.0007943282347242822,7.85994463692052e-10,3.195526817855543e-18
260,0.001,7.005183031372491e-10,2.538297176240955e-18
260,0.0012589254117941675,6.243375948562682e-10,2.016241115208677e-18
260,0.001584893192461114,5.564414671353521e-10,1.601557245821685e-18
260,0.0019952623149688807,4.959289796115459e-10,1.272162139882741e-18
260,0.002511886431509582,4.41997168341539e-10,1.0105143068552661e-18
260,0.0031622776601683794,3.939303909580969e-10,8.026800455268975e-19
260,0.003981071705534973,3.510908305308009e-10,6.375914236104301e-19
260,0.005011872336272725,3.129100321231138e-10,5.064568699901071e-19
260,0.006309573444801936,2.788813597410512e-10,4.022929915010769e-19
260,0.00794328234724282,2.485532735817888e-10,3.195526817782944e-19
260,0.01,2.2152333837543055e-10,2.538297176149561e-19
260,0.012589254117941687,1.9743288331434572e-10,2.0162411150936155e-19
260,0.01584893192461114,1.7596224271069034e-10,1.601557245676834e-19
260,0.01995262314968879,1.568265142286698e-10,1.2721621397003867e-19
260,0.025118864315095822,1.397717784060766e-10,1.0105143066256941e-19
260,0.03162277660168379,1.2457172930074116e-10,8.026800452378837e-20
260,0.039810717055349776,1.1102467155303465e-10,6.375914232465825e-20
260,0.05011872336272725,9.895084401785752e-11,5.064568695320506e-20
260,0.06309573444801943,8.819003445315873e-11,4.0229299092441784e-20
260,0.07943282347242822,7.859945361452454e-11,3.1955268105232426e-20
260,0.1,7.005184054801104e-11,2.5382971670101353e-20
260,0.12589254117941687,6.243377394194144e-11,2.0162411035877612e-20
260,0.15848931924611143,5.564416713362516e-11,1.601557231191819e-20
260,0.19952623149688828,4.95929268053045e-11,1.2721621214648263e-20
260,0.25118864315095824,4.4199757577612475e-11,1.010514283668479e-20
260,0.31622776601683794,3.939309664750567e-11,8.026800163364466e-21
260,0.39810717055349776,3.5109164347080853e-11,6.375913868617969e-21
260,0.5011872336272725,3.129111804329516e-11,5.0645682372625676e-21
260,0.6309573444801942,2.7888298177529154e-11,4.022929332582138e-21
260,0.7943282347242822,2.485555647738469e-11,3.1955260845462372e-21
260,1.,2.2152657478768463e-11,2.5382962530542238e-21
280,1.e-6,2.303283237864948e-8,2.9551727269903723e-15
280,1.2589254117941661e-6,2.052803346534867e-8,2.347377135535606e-15
280,1.584893192461114e-6,1.8295629084032913e-8,1.8645879363021354e-15
280,1.9952623149688787e-6,1.630599658489138e-8,1.4810948439310675e-15
280,2.5118864315095823e-6,1.4532734753490086e-8,1.1764754528389991e-15
280,3.162277660168379e-6,1.2952313482696932e-8,9.345076696500523e-16
280,3.981071705534969e-6,1.1543761542456007e-8,7.423058275694288e-16
280,5.011872336272725e-6,1.0288388304306164e-8,5.896344776387705e-16
280,6.30957344480193e-6,9.16953572809713e-9,4.683633137553788e-16
280,7.943282347242822e-6,8.172357319917462e-9,3.720342042249244e-16
280,0.00001,7.283621128140626e-9,2.955172726990372e-16
280,0.000012589254117941661,6.491534163466111e-9,2.3473771355356053e-16
280,0.00001584893192461114,5.785585913116433e-9,1.864587936302136e-16
280,0.000019952623149688786,5.156408872718416e-9,1.4810948439310677e-16
280,0.000025118864315095822,4.595654245211468e-9,1.176475452838999e-16
280,0.000031622776601683795,4.095881157383072e-9,9.34507669650052e-17
280,0.000039810717055349695,3.650457924002022e-9,7.423058275694283e-17
280,0.00005011872336272725,3.2534740493846037e-9,5.8963447763877e-17
280,0.00006309573444801929,2.899661798707879e-9,4.6836331375537834e-17
280,0.00007943282347242822,2.5843262983690554e-9,3.720342042249237e-17
280,0.0001,2.3032832378652386e-9,2.955172726990364e-17
280,0.00012589254117941674,2.0528033465352763e-9,2.3473771355355928e-17
280,0.00015848931924611142,1.8295629084038706e-9,1.8645879363021213e-17
280,0.0001995262314968881,1.6305996584899556e-9,1.4810948439310484e-17
280,0.0002511886431509582,1.4532734753501647e-9,1.1764754528389772e-17
280,0.00031622776601683794,1.2952313482713262e-9,9.345076696500251e-18
280,0.00039810717055349735,1.1543761542479065e-9,7.423058275693934e-18
280,0.0005011872336272725,1.0288388304338747e-9,5.896344776387274e-18
280,0.0006309573444801936,9.169535728143149e-10,4.683633137553239e-18
280,0.0007943282347242822,8.172357319982473e-10,3.720342042248559e-18
280,0.001,7.283621128232455e-10,2.9551727269895083e-18
280,0.0012589254117941675,6.491534163595822e-10,2.347377135534517e-18
280,0.001584893192461114,5.785585913299658e-10,1.8645879363007674e-18
280,0.0019952623149688807,5.156408872977227e-10,1.4810948439293444e-18
280,0.002511886431509582,4.595654245577051e-10,1.1764754528368305e-18
280,0.0031622776601683794,4.095881157899472e-10,9.345076696473229e-19
280,0.003981071705534973,3.6504579247314555e-10,7.423058275659916e-19
280,0.005011872336272725,3.2534740504149576e-10,5.896344776344443e-19
280,0.006309573444801936,2.8996618001632914e-10,4.683633137499321e-19
280,0.00794328234724282,2.5843263004248827e-10,3.7203420421806805e-19
280,0.01,2.3032832407691716e-10,2.9551727269040555e-19
280,0.012589254117941687,2.0528033506371897e-10,2.347377135426935e-19
280,0.01584893192461114,1.829562914197979e-10,1.8645879361653337e-19
280,0.01995262314968879,1.6305996666743518e-10,1.481094843758844e-19
280,0.025118864315095822,1.4532734869109304e-10,1.1764754526221818e-19
280,0.03162277660168379,1.2952313646013422e-10,9.345076693770961e-20
280,0.039810717055349776,1.1543761773146672e-10,7.423058272257961e-20
280,0.05011872336272725,1.0288388630165409e-10,5.896344772061643e-20
280,0.06309573444801943,9.169536188385548e-11,4.683633132107593e-20
280,0.07943282347242822,8.172357970092166e-11,3.720342035392901e-20
280,0.1,7.28362204653685e-11,2.9551727183587484e-20
280,0.12589254117941687,6.491535460735346e-11,2.3473771246690293e-20
280,0.15848931924611143,5.785587745558158e-11,1.8645879226219316e-20
280,0.19952623149688828,5.156411461111623e-11,1.4810948267087047e-20
280,0.25118864315095824,4.595657901415135e-11,1.1764754311573258e-20
280,0.31622776601683794,4.0958863219104256e-11,9.345076423544303e-21
280,0.39810717055349776,3.650465219096186e-11,7.423057932062498e-21
280,0.5011872336272725,3.25348435399105e-11,5.896344343780423e-21
280,0.6309573444801942,2.899676354378325e-11,4.683632592932465e-21
280,0.7943282347242822,2.584346858860409e-11,3.720341356609604e-21
280,1.,2.303312280466338e-11,2.955171863817167e-21
300,1.e-6,2.3877508301814786e-8,3.4027450339465516e-15
300,1.2589254117941661e-6,2.1280851674288736e-8,2.7028964560315824e-15
300,1.584893192461114e-6,1.896657901899491e-8,2.1469869705620803e-15
300,1.9952623149688787e-6,1.6903981343867035e-8,1.7054123703026114e-15
300,2.5118864315095823e-6,1.506568923091682e-8,1.354657197579424e-15
300,3.162277660168379e-6,1.342730966068609e-8,1.0760424604098075e-15
300,3.981071705534969e-6,1.1967102331698787e-8,8.547309080656954e-16
300,5.011872336272725e-6,1.0665691179869073e-8,6.7893689336810515e-16
300,6.30957344480193e-6,9.505807269903132e-9,5.392987439982753e-16
300,7.943282347242822e-6,8.47205964701974e-9,4.2838021930917166e-16
300,0.00001,7.5507311083314e-9,3.402745033946553e-16
300,0.000012589254117941661,6.729596183896023e-9,2.702896456031582e-16
300,0.00001584893192461114,5.997758912158607e-9,2.1469869705620806e-16
300,0.000019952623149688786,5.345508257161402e-9,1.7054123703026112e-16
300,0.000025118864315095822,4.7641892489967925e-9,1.3546571975794246e-16
300,0.000031622776601683795,4.246088137615114e-9,1.0760424604098069e-16
300,0.000039810717055349695,3.784330036048065e-9,8.54730908065695e-17
300,0.00005011872336272725,3.3727876948355814e-9,6.789368933681049e-17
300,0.00006309573444801929,3.0060001971482144e-9,5.392987439982746e-17
300,0.00007943282347242822,2.6791004957386374e-9,4.283802193091711e-17
300,0.0001,2.387750830181741e-9,3.4027450339465433e-17
300,0.00012589254117941674,2.128085167429243e-9,2.7028964560315694e-17
300,0.00015848931924611142,1.8966579019000145e-9,2.1469869705620667e-17
300,0.0001995262314968881,1.6903981343874425e-9,1.7054123703025938e-17
300,0.0002511886431509582,1.5065689230927268e-9,1.354657197579404e-17
300,0.00031622776601683794,1.342730966070085e-9,1.0760424604097821e-17
300,0.00039810717055349735,1.1967102331719627e-9,8.547309080656624e-18
300,0.0005011872336272725,1.0665691179898518e-9,6.7893689336806455e-18
300,0.0006309573444801936,9.50580726994472e-10,5.392987439982234e-18
300,0.0007943282347242822,8.472059647078492e-10,4.2838021930910716e-18
300,0.001,7.550731108414389e-10,3.4027450339457413e-18
300,0.0012589254117941675,6.729596184013246e-10,2.7028964560305593e-18
300,0.001584893192461114,5.997758912324194e-10,2.146986970560796e-18
300,0.0019952623149688807,5.345508257395297e-10,1.7054123703009934e-18
300,0.002511886431509582,4.76418924932718e-10,1.3546571975773893e-18
300,0.0031622776601683794,4.2460881380818e-10,1.0760424604072452e-18
300,0.003981071705534973,3.7843300367072743e-10,8.54730908062469e-19
300,0.005011872336272725,3.3727876957667424e-10,6.789368933640449e-19
300,0.006309573444801936,3.006000198463513e-10,5.392987439931628e-19
300,0.00794328234724282,2.679100497596548e-10,4.283802193027362e-19
300,0.01,2.387750832806109e-10,3.402745033865533e-19
300,0.012589254117941687,2.1280851711362606e-10,2.70289645592958e-19
300,0.01584893192461114,1.8966579071363176e-10,2.1469869704336747e-19
