,mA0,mHc,mH0,deltaM,dHc,rmax,ana,topo,bestTx,pions
25610,333.0044,288.9669,288.828,0.1389000000000351,25.446508232974686,4.491152,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25611,282.8743,277.8938,277.7526,0.1412000000000262,1.264853833793682,0.1955605,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25612,140.8248,112.2785,112.1389,0.1395999999999873,24.82140217320643,31.23804,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25613,501.6052,419.8304,419.7704,0.060000000000002274,1756.7762824646795,2.950732,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25614,391.287,351.688,351.5207,0.16730000000001155,0.21068789808869043,0.2363408,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25615,758.7978,590.2027,590.14,0.06270000000006348,1408.7383959249237,0.829454,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25616,146.1171,140.4426,140.1962,0.24639999999999418,0.04411060184397563,1.884383,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25617,271.3029,243.1219,242.7557,0.3662000000000205,0.011974800424778888,0.01830361,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25618,288.5343,247.0467,246.9071,0.13959999999997308,8.685077428236667,3.287744,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25619,235.8902,177.4311,177.1329,0.29819999999998004,0.0232336233980179,0.3664321,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25620,700.7726,679.2898,679.1046,0.1852000000000089,0.13023434509105092,0.007278708,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
25621,314.0775,233.7006,233.5633,0.1373000000000104,27.114180705456736,9.459203,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25622,643.8811,495.3305,495.1941,0.13639999999998054,28.007559562674,0.8180323,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM4']",THSCPM2b,False
25623,492.9607,442.9532,442.8197,0.13349999999996953,31.326932133811265,1.611392,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25624,376.6786,307.829,307.6891,0.13990000000001146,3.011523562577778,0.236874,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25625,237.5229,182.8376,182.6968,0.14080000000001291,1.5334938598010348,0.474892,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25626,382.7469,284.758,284.6184,0.13959999999997308,6.408122569816872,1.29952,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM2b,False
25627,257.3552,201.0639,200.9267,0.13719999999997867,27.1272495014567,15.30211,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25628,607.9399,501.3455,501.2853,0.06020000000000891,1707.2200517521371,1.401878,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25629,375.6242,339.7305,339.6017,0.12880000000001246,37.823487777657235,3.510036,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25630,301.9961,259.7673,259.5618,0.20549999999997226,0.08539949755543169,0.5255508,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25631,123.4521,106.7354,106.6634,0.07200000000000273,698.8429052678998,48.37082,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25632,119.7607,103.3313,103.1924,0.13889999999999247,25.44006491870007,39.36406,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25633,135.9197,124.0117,123.8931,0.1186000000000007,57.821181098788664,32.17023,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25634,317.3399,258.2693,258.1296,0.13970000000000482,5.399680760331583,1.54618,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25635,846.4949,633.3498,633.2008,0.1490000000000009,0.46930260543988755,0.00973545,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
25636,483.5245,468.1292,467.9899,0.13930000000004839,6.4480471189371675,0.4377232,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25637,409.808,352.1636,352.0601,0.10349999999999682,114.43648070126804,5.437223,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25638,381.9211,305.9333,305.7942,0.1390999999999849,25.297855046964713,3.698372,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25639,510.3803,509.7551,509.5501,0.20500000000004093,0.0859665453586837,0.04195912,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25640,518.5177,393.1893,392.9835,0.20580000000001064,0.08486064199832793,0.1216903,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25641,149.8407,133.3183,133.1796,0.13870000000000005,25.64548596210637,21.54469,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25642,189.4076,162.5729,162.4334,0.13949999999999818,6.410616641053231,4.345993,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25643,255.4434,236.363,236.2225,0.14050000000000296,1.7436108688002234,0.2295828,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25644,192.9652,181.4072,181.02,0.3871999999999787,0.01005425473612876,0.03938945,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25645,165.9874,133.2018,133.1206,0.0811999999999955,384.913784766829,27.29034,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25646,148.7923,117.82,117.7507,0.06929999999999836,849.4433463307579,37.99688,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25647,749.5787,616.9643,616.8542,0.11009999999998854,84.209963019267,0.5119548,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25648,621.9709,567.4476,567.3057,0.14189999999996417,1.0574763548647792,0.01976307,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25649,386.8507,322.4541,322.3147,0.13939999999996644,24.979915371498322,3.060183,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25650,395.2696,319.0877,318.9483,0.13939999999996644,6.439276819380937,0.8811104,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25651,333.471,315.4761,315.2636,0.21249999999997726,0.07512268171617272,0.2518445,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25652,590.5332,569.573,569.3983,0.17470000000002983,0.16935755255907287,0.03654949,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25653,479.4061,460.0901,459.9502,0.13990000000001146,3.345959243071989,0.146513,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25654,138.2836,126.5903,126.4504,0.13989999999999725,2.7847054934694895,2.053338,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25655,348.9002,304.453,304.3142,0.13879999999994652,25.529657643712152,3.791199,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25656,720.771,553.8791,553.7769,0.10220000000003893,121.4510827164149,0.8662288,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25657,558.7899,469.4191,469.2786,0.14050000000003138,1.6662520180166944,0.02850734,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25658,683.7799,637.3057,637.1286,0.17709999999999582,0.15904532202302943,0.01068922,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
25659,207.6564,157.1678,157.1092,0.05860000000001264,1972.6046976574473,20.08075,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25660,337.839,258.2478,258.1059,0.14189999999996417,1.0620764488955823,0.2704439,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25661,399.9737,381.3183,381.1779,0.14039999999999964,1.9016098245156194,0.06150829,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25662,504.8303,443.4215,443.327,0.09449999999998226,180.22903257401939,2.068925,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25663,870.161,688.6841,688.5241,0.15999999999996817,0.271887737946729,0.007822509,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
25664,549.1027,544.1697,543.992,0.17770000000007258,0.15652350854716926,0.04361542,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25665,195.6602,186.4507,186.199,0.2516999999999996,0.04095422529948766,0.7826119,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25666,334.508,283.4834,283.4153,0.06810000000001537,930.6868855475757,9.675492,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25667,376.8337,296.5431,296.4367,0.10640000000000782,99.7995121660046,8.322827,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25668,312.0489,262.7884,262.6467,0.14170000000001437,1.1237025044581155,0.2468035,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25669,375.7463,288.3832,288.1573,0.22589999999996735,0.059878362669827434,0.2830039,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25670,627.488,491.9369,491.798,0.13889999999997826,25.442646445569245,0.8297527,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM4']",THSCPM2b,False
25671,282.8285,255.7335,255.5934,0.14009999999998968,2.293446574732795,0.2521634,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25672,286.8526,229.9562,229.8149,0.1413000000000011,1.2507544258057153,0.3239485,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25673,363.6993,330.4563,330.1176,0.3387000000000171,0.01536343856175401,0.010216,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25674,240.0094,202.2681,202.151,0.11709999999999354,61.84796477735648,22.75151,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25675,193.5566,182.4784,182.237,0.24139999999999873,0.04735792946199563,0.9895022,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25676,129.1353,115.8038,115.6642,0.1396000000000015,22.721764945429324,29.87802,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25677,753.2715,575.4779,575.3355,0.14239999999995234,0.9445396279328473,0.02010072,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25678,149.1512,130.6087,130.4674,0.1413000000000011,1.2700175957072959,1.082506,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25679,740.6539,650.8101,650.6393,0.17079999999998563,0.18880182546331334,0.01011381,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
25680,415.413,355.6489,355.5094,0.13949999999999818,6.4124561687826125,1.492977,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25681,489.6095,485.4887,485.3491,0.13959999999997308,6.671891602075108,0.3417244,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b']",THSCPM2b,True
25682,288.1315,215.9709,215.8312,0.13970000000000482,4.8783473993950865,2.389912,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25683,841.5918,645.5052,645.3755,0.12969999999995707,36.434757454271306,0.279201,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25684,412.0956,345.2791,345.0825,0.1966000000000463,0.10158673559927779,0.2201269,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25685,171.7426,164.5869,164.4474,0.1395000000000266,6.409821158789444,4.376777,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25686,578.6295,473.9868,473.9155,0.07130000000000791,737.7753228481704,1.69305,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25687,272.7335,239.895,239.7557,0.13930000000001996,25.04641807042832,8.206291,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25688,637.5054,616.3908,616.2824,0.10839999999996053,90.59207312599253,0.5246451,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25689,312.4052,239.9143,239.7788,0.1355000000000075,29.089098182065847,9.003619,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25690,739.1547,655.2687,655.1337,0.1349999999999909,29.58841972721302,0.2208551,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25691,830.0175,622.2971,622.1797,0.11739999999997508,60.7774263289982,0.4402708,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25692,320.4413,256.7767,256.7098,0.06690000000003238,1014.8527190538765,13.63404,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25693,246.2225,231.5797,231.4285,0.15119999999998868,0.41040673880677103,0.6773693,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25694,784.1485,594.6291,594.4678,0.1612999999999829,0.25866625294009543,0.03102665,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25695,385.7585,309.7049,309.5641,0.14080000000001291,1.4514526844689437,0.1267678,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25696,353.1267,338.2234,338.0838,0.13960000000002992,10.237478001142435,1.178528,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25697,490.7257,419.2892,419.1536,0.13560000000001082,28.89945045644148,1.991603,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25698,211.1893,156.78,156.6263,0.15370000000001482,0.35660367027920764,1.870819,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25699,372.408,301.9213,301.4685,0.4527999999999679,0.006159378699304694,0.0003693833,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25700,437.6547,365.4059,365.2655,0.14039999999999964,1.8597659202308738,0.06650932,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25701,507.5867,477.0979,476.9583,0.13959999999997308,8.178736887516116,0.5156426,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25702,427.5682,346.1545,346.0108,0.14369999999996708,0.7734662972745308,0.1432095,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25703,627.1493,597.1675,597.047,0.12049999999999272,53.247006555000624,0.5063302,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25704,205.3095,191.9306,191.8151,0.11549999999999727,66.08356012375216,26.15999,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25705,442.2453,349.1413,349.0112,0.1301000000000272,36.01584506656026,3.078199,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25706,804.2471,648.014,647.8538,0.16020000000003165,0.2694116856408036,0.01034185,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
25707,360.1391,272.7142,272.4352,0.27899999999999636,0.028907956122486055,0.1185971,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25708,327.5117,267.0725,266.933,0.13949999999999818,6.430042100070614,1.730046,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25709,570.934,434.2338,434.0632,0.170599999999979,0.19047818144887188,0.1107268,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25710,374.8872,297.8978,297.7579,0.13990000000001146,3.0371509861582053,0.274866,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25711,890.9405,680.6491,680.526,0.12310000000002219,47.76906332308344,0.2454706,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25712,275.9571,256.4732,256.3329,0.14030000000002474,1.8915094032779718,0.1701559,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25713,542.2137,469.5558,469.4163,0.13949999999999818,6.42011518577734,0.39945,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25714,366.194,298.7836,298.6461,0.13749999999998863,26.803987310516376,4.218043,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25715,465.0232,349.2335,349.0931,0.14039999999999964,1.8098198911265135,0.07250082,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25716,262.3731,210.0854,209.9629,0.12250000000000227,48.98618218603903,18.23759,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25717,817.8198,640.1983,640.0466,0.15170000000000528,0.3981552561977635,0.009851865,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
25718,343.5603,269.3904,269.1861,0.20429999999998927,0.08729856722369496,0.4742308,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25719,663.3991,578.5822,578.4532,0.1289999999999054,37.518397303635005,0.4922157,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25720,182.157,155.0731,154.9334,0.13970000000000482,4.725987402428195,3.255164,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25721,574.7708,526.6293,526.5145,0.11479999999994561,68.01285916410284,0.8286116,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25722,142.244,121.2217,121.0823,0.13939999999999486,6.441629073915867,10.77469,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25723,383.7935,306.4057,306.2205,0.1852000000000089,0.13024620799800396,0.365111,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25724,462.494,384.3838,383.965,0.4188000000000329,0.007851742452620571,0.0002935557,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25725,621.843,551.0266,550.8858,0.14080000000001291,1.4466195845666265,0.0174104,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25726,134.7886,111.6681,111.5256,0.1424999999999983,0.9524538870310275,1.831557,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25727,875.6075,695.4333,695.3651,0.06820000000004711,918.9672082431783,0.3565797,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25728,618.181,457.8059,457.6668,0.1390999999999849,25.233441875283567,1.182581,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM2b,False
25729,443.3212,375.1256,375.006,0.11960000000004811,55.29380165121958,3.807565,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25730,565.5646,473.6493,473.4771,0.17219999999997526,0.18170862829990433,0.0787843,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25731,487.5599,464.9903,464.8508,0.13949999999999818,6.407537847419965,0.4458564,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25732,562.1506,469.803,469.6647,0.1383000000000152,25.968689113815966,1.059444,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM4']",THSCPM2b,False
25733,362.3324,343.5664,343.2792,0.28719999999998436,0.02624844873906655,0.0374724,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25734,381.9463,313.1455,313.0051,0.14039999999999964,1.819804427471454,0.1011691,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25735,618.6428,555.0976,554.9619,0.13570000000004256,28.77786398122616,0.4885617,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25736,234.4488,187.0916,186.9529,0.13870000000000005,25.64911951353302,17.79137,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25737,186.9622,171.701,171.3833,0.3177000000000021,0.018893957987768738,0.2688133,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25738,699.2801,565.6665,565.5494,0.11710000000005039,61.61836798310739,0.7012703,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25739,592.838,458.532,458.3917,0.1402999999999679,1.9458384983379007,0.02728738,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25740,144.7552,117.5686,117.3882,0.1804000000000059,0.14632578643981073,4.61046,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25741,356.8701,346.5606,346.421,0.13960000000002992,6.3909707830132385,0.6736862,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25742,485.2266,394.7652,394.6865,0.07869999999996935,448.6922180699426,3.550459,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25743,586.1765,434.3226,434.183,0.13960000000002992,6.398962403195145,0.562101,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM2b,False
25744,486.6806,384.9155,384.4686,0.44690000000002783,0.006412247788738723,0.0001182511,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25745,372.848,277.6941,277.5567,0.13740000000001373,26.972695858370905,5.241693,ATLAS-SUSY-2016-32,"['THSCPM1b', 'THSCPM3']",THSCPM1b,False
25746,265.2476,196.0426,195.9033,0.13929999999999154,25.050087360942797,15.56072,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25747,453.1937,401.3386,401.1982,0.14039999999999964,1.9072986444184539,0.04639943,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25748,333.6915,277.1775,277.0651,0.11240000000003647,75.49601114423155,8.247968,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25749,192.0776,165.5107,165.224,0.2867000000000246,0.026433643594506416,0.5867061,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25750,211.6569,171.373,171.3164,0.05660000000000309,2340.445394033627,38.40346,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25751,292.9917,218.4809,218.3415,0.13939999999999486,6.4368926854709505,3.430074,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25752,516.3622,448.4438,448.3,0.14379999999999882,0.7630445458280953,0.05990459,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25753,491.1302,394.052,393.9204,0.13160000000004857,33.85575552618955,2.683065,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM2b,False
25754,268.9571,204.9612,204.8251,0.136099999999999,28.330693830987027,14.77312,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25755,211.0352,161.6816,161.5793,0.10230000000001382,121.26046514473022,21.33585,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25756,182.3817,147.8993,147.6116,0.28770000000000095,0.026123048116921004,0.8197171,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25757,167.7774,124.1789,124.1086,0.07030000000000314,791.4825074449898,32.64845,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
25758,727.1162,620.8695,620.6961,0.1734000000000151,0.17531847303152157,0.01235476,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
25759,326.1971,240.4366,240.2965,0.14009999999998968,2.2675593009712576,0.2713423,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM1b,True
25760,404.7376,315.5816,315.4417,0.13989999999995462,2.7808477670678426,0.1672445,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM1b,True
25761,278.4493,234.6587,234.5213,0.13740000000001373,27.001078526958604,9.300278,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25762,741.4694,693.2265,693.1274,0.09910000000002128,141.9604010215908,0.3118911,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25763,793.3185,652.4339,652.37,0.06389999999998963,1273.8480617959322,0.4994725,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25764,377.8267,359.2429,359.1016,0.1413000000000011,1.255372049020506,0.08960319,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25765,362.7069,362.6496,362.5809,0.06870000000003529,884.8070934712744,7.631244,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b']",THSCPM2b,False
25766,193.0473,161.319,161.0832,0.23579999999998336,0.051485450719706304,1.502836,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25767,376.7559,298.4012,297.9262,0.47500000000002274,0.005307989523427032,0.0002109894,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25768,304.6414,244.6278,244.4878,0.14000000000001478,2.8830797145782667,0.4867457,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
25769,198.1646,168.8209,168.7503,0.07059999999998468,771.2500346126304,35.93584,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
25770,445.2421,350.9187,350.5893,0.329400000000021,0.016779671185977157,0.01032003,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25771,773.1538,584.0437,583.8891,0.15459999999995944,0.34164329441450875,0.03142411,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25772,283.5964,254.3119,254.0288,0.2831000000000188,0.027548714237073467,0.1411264,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
25773,222.3409,191.2192,191.0797,0.13949999999999818,6.412637470438093,4.904617,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
