SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Non-excluded CMS-EXO-13-006 1.093 1.1 THSCPM1b,THSCPM2b IDM_mhc_500_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 0.04441 0.0001 500.0 2.057 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 36.351 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 69.877 0.0006309 120.0 246.35 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_800_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.5854 0.05011 800.0 401.071 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_820_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.5053 0.03162 820.0 240.642 1[N1,e-]
Non-excluded CMS-SUS-17-009 6.397 1.004 TSelSel IDM_mhc_500_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 6.047e-06 1.258e-05 500.0 0.2589 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.5973 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 73.71 0.03981 120.0 15537.556 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 0.02059 THSCPM1b IDM_mhc_140_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 53.198 0.7943 140.0 223980.662 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 3.299 THSCPM1b IDM_mhc_300_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 41.36 0.001584 300.0 91.779 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.01985 THSCPM1b IDM_mhc_920_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.0128 0.001258 920.0 7.618 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.6941 0.08073 TSelSel IDM_mhc_760_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.805e-07 3.162e-05 760.0 0.2802 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.09e-09 1.258e-06 980.0 0.006711 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_540_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 5.377 0.1995 540.0 3517.414 1[N1,e-]
Non-excluded CMS-EXO-13-006 62.146 31.501 THSCPM1b,THSCPM2b IDM_mhc_220_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.00284 6.309e-06 220.0 0.6923 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 4.271e-05 0.0003162 960.0 1.761 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 11.91 THSCPM1b IDM_mhc_100_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 115.756 0.002511 100.0 1440.342 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_740_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 1.105 0.2511 740.0 2349.13 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.9278 THSCPM1b IDM_mhc_260_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 68.474 0.007943 260.0 616.646 1[N1,e-]
Non-excluded CMS-EXO-13-006 6.981 1.909 THSCPM1b,THSCPM2b IDM_mhc_440_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002747 2.511e-05 440.0 0.6689 1[N1,e-]
Non-excluded CMS-SUS-17-009 17.509 1.568 TSelSel IDM_mhc_460_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0009698 1e-06 460.0 0.02436 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.109 1.454 THSCPM1b,THSCPM2b IDM_mhc_480_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 0.08485 0.0001 480.0 2.234 1[N1,e-]
Non-excluded CMS-EXO-13-006 4.276 2.44 THSCPM1b,THSCPM2b IDM_mhc_420_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.03665 5.011e-05 420.0 1.461 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.319e-10 7.943e-05 940.0 0.4599 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 1.745 0.1258 680.0 1399.482 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 2.849 THSCPM1b IDM_mhc_200_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 160.045 0.003981 200.0 531.878 1[N1,e-]
Non-excluded CMS-SUS-17-009 3.006 0.4168 TSelSel IDM_mhc_600_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.618e-06 1.584e-05 600.0 0.2257 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.07524 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 73.958 0.3162 120.0 123329.352 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_320_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 43.38 0.5011 320.0 25461.543 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.04136 THSCPM1b IDM_mhc_900_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.01478 0.001 900.0 6.304 1[N1,e-]
Non-excluded CMS-EXO-13-006 2.952 1.995 THSCPM1b,THSCPM2b IDM_mhc_440_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.04919 6.309e-05 440.0 1.686 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03908 THSCPM1b IDM_mhc_820_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.2528 0.003981 820.0 30.311 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 5.302 THSCPM1b,THSCPM2b IDM_mhc_380_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 4.276 0.0003162 380.0 11.34 1[N1,e-]
Non-excluded CMS-SUS-17-009 98.091 31.504 TSelSel IDM_mhc_220_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.164e-05 2.511e-06 220.0 0.2755 1[N1,e-]
Non-excluded CMS-EXO-13-006 61.415 22.803 THSCPM1b,THSCPM2b IDM_mhc_240_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.39e-05 5.011e-06 240.0 0.4588 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.733 0.2177 TSelSel IDM_mhc_660_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002043 1.995e-06 660.0 0.02346 1[N1,e-]
Non-excluded CMS-SUS-17-009 44.589 4.616 TSelSel IDM_mhc_360_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0005336 1.258e-06 360.0 0.05033 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_640_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 2.436 0.3981 640.0 4983.004 1[N1,e-]
Non-excluded CMS-EXO-13-006 2.78 0.7024 THSCPM1b,THSCPM2b IDM_mhc_540_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001096 3.981e-05 540.0 0.7022 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 1.026e-09 0.0001 980.0 0.5318 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.3649 THSCPM1b IDM_mhc_200_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 160.678 0.03162 200.0 4225.416 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.198 THSCPM1b IDM_mhc_220_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 120.502 0.05011 220.0 5496.572 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 5.979 THSCPM1b IDM_mhc_300_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 31.894 0.0007943 300.0 46.104 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01885 THSCPM1b IDM_mhc_780_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.5431 0.01258 780.0 106.089 1[N1,e-]
Excluded CMS-EXO-13-006 67.757 529.602 THSCPM1b,THSCPM2b IDM_mhc_100_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.416 3.162e-06 100.0 1.81 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 3.804 THSCPM1b IDM_mhc_280_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 44.222 0.001584 280.0 106.089 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05601 THSCPM1b IDM_mhc_780_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.2764 0.003162 780.0 26.593 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01057 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.741e-09 3.981e-05 920.0 0.2406 1[N1,e-]
Non-excluded CMS-SUS-17-009 6.179 0.8381 TSelSel IDM_mhc_520_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 9.676e-06 1e-05 520.0 0.1897 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03977 THSCPM1b IDM_mhc_360_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 27.811 0.1 360.0 4002.575 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4703 0.04551 TSelSel IDM_mhc_800_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.604e-07 3.162e-05 800.0 0.2529 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 19.054 THSCPM1b IDM_mhc_260_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 27.217 0.0002511 260.0 19.537 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 3.112 THSCPM1b IDM_mhc_420_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 3.278 0.0005011 420.0 14.616 1[N1,e-]
Non-excluded CMS-SUS-17-009 12.807 1.296 TSelSel IDM_mhc_480_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 9.94e-05 3.162e-06 480.0 0.07072 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.6853 THSCPM1b IDM_mhc_340_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 31.944 0.006309 340.0 283.515 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.2968 THSCPM1b IDM_mhc_680_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.1794 0.0007943 680.0 8.809 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 119.787 THSCPM1b,THSCPM2b IDM_mhc_140_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 39.167 0.0001258 140.0 35.49 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 15.438 THSCPM1b IDM_mhc_160_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 106.071 0.001 160.0 212.866 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.641 THSCPM1b,THSCPM2b IDM_mhc_600_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.1952 0.0003981 600.0 5.67 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.2584 0.0455 THSCPM1b,THSCPM2b IDM_mhc_800_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 6.011e-06 0.0001 800.0 0.7988 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.6e-10 1.584e-05 960.0 0.08809 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.3382 THSCPM1b IDM_mhc_520_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 4.466 0.003981 520.0 75.604 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.9398 0.2974 THSCPM1b,THSCPM2b IDM_mhc_620_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0005789 7.943e-05 620.0 1.06 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_340_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 34.737 0.6309 340.0 28351.575 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 0.0391 0.1995 940.0 1153.958 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.6079 THSCPM1b,THSCPM2b IDM_mhc_600_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.1278 0.0003162 600.0 4.505 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_700_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 1.476 0.1258 700.0 1315.513 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 29.959 THSCPM1b IDM_mhc_240_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 27.352 0.0001584 240.0 14.509 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02951 THSCPM1b IDM_mhc_700_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 1.3 0.01584 700.0 165.82 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1769 THSCPM1b IDM_mhc_340_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 34.035 0.02511 340.0 1127.582 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.09843 THSCPM1b IDM_mhc_480_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 8.258 0.01995 480.0 445.433 1[N1,e-]
Non-excluded CMS-SUS-17-009 4.911 0.7024 TSelSel IDM_mhc_540_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 6.172e-06 1.258e-05 540.0 0.2217 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.209 THSCPM1b IDM_mhc_420_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 10.422 0.001995 420.0 58.38 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.04433 THSCPM1b IDM_mhc_420_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 15.518 0.06309 420.0 1844.177 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.795 0.2973 TSelSel IDM_mhc_620_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0007881 1e-06 620.0 0.01333 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1955 THSCPM1b IDM_mhc_700_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.3531 0.001584 700.0 16.582 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.9858 0.1312 TSelSel IDM_mhc_720_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 6.94e-07 3.162e-05 720.0 0.3122 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.004216 0.001584 1000.0 8.087 1[N1,e-]
Non-excluded CMS-SUS-17-009 4.425 0.4918 TSelSel IDM_mhc_580_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.477e-05 7.943e-06 580.0 0.121 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3724 0.02655 TSelSel IDM_mhc_880_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.447e-05 2.511e-06 880.0 0.01658 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4014 0.02332 TSelSel IDM_mhc_900_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.551e-05 3.981e-06 900.0 0.02513 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02297 THSCPM1b IDM_mhc_180_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 203.958 0.5011 180.0 83260.322 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_380_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 22.466 0.3162 380.0 11340.63 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.07584 THSCPM1b IDM_mhc_660_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 1.605 0.007943 660.0 93.519 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0341 THSCPM1b IDM_mhc_180_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 203.856 0.3981 180.0 66217.101 1[N1,e-]
Non-excluded CMS-EXO-13-006 48.702 16.849 THSCPM1b,THSCPM2b IDM_mhc_260_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 9.593e-05 6.309e-06 260.0 0.4908 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01004 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001346 0.0003162 920.0 1.915 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.5685 THSCPM1b IDM_mhc_500_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 4.461 0.002511 500.0 51.656 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.06393 THSCPM1b IDM_mhc_320_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 43.164 0.07943 320.0 4035.316 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.125 0.2546 TSelSel IDM_mhc_640_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.393e-06 1.584e-05 640.0 0.1983 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.0 0.02335 TSelSel IDM_mhc_900_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 6.596e-08 7.943e-05 900.0 0.5021 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1972 THSCPM1b IDM_mhc_360_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 27.15 0.01995 360.0 798.894 1[N1,e-]
Non-excluded CMS-EXO-13-006 8.671 2.935 THSCPM1b,THSCPM2b IDM_mhc_400_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.001345 2.511e-05 400.0 0.812 1[N1,e-]
Non-excluded CMS-EXO-13-006 3.671 1.581 THSCPM1b,THSCPM2b IDM_mhc_460_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.007562 5.011e-05 460.0 1.218 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.09937 THSCPM1b IDM_mhc_220_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 120.651 0.1 220.0 10962.609 1[N1,e-]
Non-excluded CMS-SUS-17-009 6.277 0.5822 TSelSel IDM_mhc_560_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.012e-05 3.981e-06 560.0 0.06512 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 4.872 THSCPM1b,THSCPM2b IDM_mhc_380_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 4.969 0.0003981 380.0 14.299 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_460_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 10.388 0.2511 460.0 6109.193 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.01117 0.002511 960.0 13.896 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.404e-10 1.995e-06 940.0 0.01153 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 92.177 THSCPM1b,THSCPM2b IDM_mhc_180_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 7.44 2.511e-05 180.0 4.18 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.04139 THSCPM1b IDM_mhc_280_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 53.416 0.1584 280.0 10608.976 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05434 THSCPM1b IDM_mhc_840_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.09055 0.001995 840.0 14.509 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 3.576 THSCPM1b IDM_mhc_200_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 159.975 0.003162 200.0 422.541 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.02482 0.01995 980.0 106.089 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.02001 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 74.072 1.0 120.0 390746.462 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.29 THSCPM1b IDM_mhc_200_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 160.748 0.03981 200.0 5318.786 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_260_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 69.072 0.7943 260.0 61664.676 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_820_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 0.5445 0.1258 820.0 957.897 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 23.87 THSCPM1b IDM_mhc_160_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 100.742 0.0006309 160.0 134.236 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 15.011 THSCPM1b IDM_mhc_140_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 51.144 0.001258 140.0 354.904 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_920_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.08955 0.06309 920.0 380.94 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.975 THSCPM1b IDM_mhc_320_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 39.517 0.005011 320.0 254.615 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_660_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 2.054 0.1995 660.0 2346.337 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.05647 THSCPM1b IDM_mhc_620_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 2.49 0.01258 620.0 168.655 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.0007552 0.0007943 1000.0 4.06 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_580_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 4.529 0.6309 580.0 9625.705 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.07046 THSCPM1b IDM_mhc_380_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 22.215 0.05011 380.0 1793.881 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 2.71 THSCPM1b,THSCPM2b IDM_mhc_440_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.6329 0.0001584 440.0 4.225 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.6319 0.08073 TSelSel IDM_mhc_760_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.665e-07 3.981e-05 760.0 0.3529 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.569 THSCPM1b IDM_mhc_380_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 16.095 0.001995 380.0 71.495 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.646e-10 1.995e-05 960.0 0.1108 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_800_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 0.6185 0.6309 800.0 5046.725 1[N1,e-]
Non-excluded CMS-SUS-17-009 58.502 12.683 TSelSel IDM_mhc_280_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.797e-05 3.162e-06 280.0 0.211 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 16.857 THSCPM1b IDM_mhc_220_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 87.375 0.0005011 220.0 54.965 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01541 THSCPM1b IDM_mhc_660_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 1.971 0.03981 660.0 468.71 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.3524 0.1029 THSCPM1b,THSCPM2b IDM_mhc_740_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001906 0.0001258 740.0 1.174 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_600_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 3.826 0.7943 600.0 11340.63 1[N1,e-]
