SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Non-excluded CMS-SUS-17-009 0.6268 0.4275 TSelSel "{'TSelSel': 0.00010500175504216871}" IDM_mhc_700_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.000105 0.09575571 1.584e-06 700.0 0.01658 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.8539 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 17.213170197510554, 'THSCPM11': 33.679446744305956, 'THSCPM8': 8.08371393838749}" IDM_mhc_240_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 58.976 5.30787 0.01 240.0 917.799 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 3.966 11.752 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.0012913794673178952, 'THSCPM1b': 2.129592889546583e-05, 'THSCPM8': 9.274629488689382e-07}" IDM_mhc_340_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.001313 0.0001182243 1.995e-05 340.0 0.8969 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.3268 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.05239708310879342, 'THSCPM11': 0.22775524102571346, 'THSCPM8': 0.015517446375737452}" IDM_mhc_700_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.2956 0.02365358 0.001258 700.0 13.155 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.2192 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.012584821493761821, 'THSCPM11': 0.06145257797949008, 'THSCPM8': 0.0034381388847791418}" IDM_mhc_780_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.07747 0.006198043 0.001 780.0 8.396 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.2446 0.2751 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 1.6890316320902684e-07, 'THSCPM1b': 1.6917313785643785e-09, 'THSCPM8': 2.24786026027177e-09, 'THSCPM2b': 6.106494781258722e-11, 'THSCPM9': 1.5839723790530875e-11}" IDM_mhc_760_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.729e-07 1.729197e-08 5.011e-05 760.0 0.4444 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.4681 0.4283 TSelSel "{'TSelSel': 4.365191327577246e-07}" IDM_mhc_700_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.365e-07 0.09575571 2.511e-05 700.0 0.2627 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 1010.183 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 6.158153184975624, 'THSCPM8': 6.464168404193248, 'THSCPM2b': 0.0030131378646297067, 'THSCPM9': 0.003501707028760727}" IDM_mhc_100_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 12.628 12.88141 1e-05 100.0 5.752 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1187 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.5262609078643407, 'THSCPM11': 1.8377663201276953, 'THSCPM8': 0.21275543178278042}" IDM_mhc_580_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 2.576 0.2061426 0.01 580.0 152.966 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.2508 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.5610403728462006, 'THSCPM11': 1.8959021872949338, 'THSCPM8': 0.21727873428920622}" IDM_mhc_560_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 2.674 0.2139377 0.005011 560.0 82.219 1[9000006,11]
Non-excluded CMS-SUS-17-009 1.485 1.562 TSelSel "{'TSelSel': 1.307228324869428e-06}" IDM_mhc_540_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.307e-06 0.3545598 1.584e-05 540.0 0.2791 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.2069 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 10.12492921687553, 'THSCPM11': 22.329439458163943, 'THSCPM8': 4.689095631640745}" IDM_mhc_280_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 37.143 3.342912 0.03162 280.0 2110.448 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.7407 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.5485600955916752, 'THSCPM11': 4.5759794685315, 'THSCPM8': 0.62333781673543}" IDM_mhc_440_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 6.747 0.5398302 0.003162 440.0 84.327 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.012 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.27762441942546723, 'THSCPM11': 1.0241423826589215, 'THSCPM8': 0.0941033852039613}" IDM_mhc_540_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 1.395 0.1116696 0.001 540.0 17.618 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 7.55 198.277 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.24046534616346815, 'THSCPM1b': 0.007689564100957357, 'THSCPM8': 0.0007329409522940331}" IDM_mhc_160_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.2488 0.02239991 6.309e-06 160.0 1.342 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.7611 0.4986 TSelSel "{'TSelSel': 4.63253404990556e-06}" IDM_mhc_680_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.632e-06 0.1116437 7.943e-06 680.0 0.08809 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.05262 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.20068237885090628, 'THSCPM11': 0.7567526068776179, 'THSCPM8': 0.07693509362952365}" IDM_mhc_700_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 1.034 0.08274961 0.01258 700.0 131.551 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.03012 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.8426824269894067, 'THSCPM11': 2.7010806795819686, 'THSCPM8': 0.3438990381829672}" IDM_mhc_540_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 3.887 0.311013 0.05011 540.0 884.874 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.04294 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.7126212352309808, 'THSCPM11': 2.3097404434299946, 'THSCPM8': 0.28112172664537144}" IDM_mhc_560_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 3.303 0.2642787 0.03162 560.0 517.918 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0008019 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.0456687793506778, 'THSCPM11': 0.19472280745528397, 'THSCPM8': 0.017751885723696584}" IDM_mhc_920_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 0.2581 0.02065148 0.3162 920.0 1915.795 1[9000006,11]
Non-excluded CMS-EXO-13-006 2.128 4.855 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.00047110700508881876, 'THSCPM8': 0.00021890101488788088, 'THSCPM2b': 1.443386488901106e-06, 'THSCPM9': 7.437819243070504e-07}" IDM_mhc_420_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0006921 0.0001176732 3.162e-05 420.0 0.9264 1[9000006,11]
Non-excluded CMS-SUS-17-009 12.696 15.001 TSelSel "{'TSelSel': 1.4264392671481364e-05}" IDM_mhc_320_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.426e-05 3.502081 3.981e-06 320.0 0.2023 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.8676 0.6809 TSelSel "{'TSelSel': 2.016339793021554e-06}" IDM_mhc_640_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.016e-06 0.1529402 1.258e-05 640.0 0.1578 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.2137 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0023987613463904577, 'THSCPM11': 0.007528532897000855, 'THSCPM8': 0.0008486297345663003, 'THSCPM2b': 1.7406027269415608e-06, 'THSCPM9': 6.789326212079103e-07}" IDM_mhc_800_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.01077 0.001077834 0.0005011 800.0 4.01 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04595 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0019237771951467382, 'THSCPM11': 0.005658153117669329, 'THSCPM8': 0.0006716273225968831, 'THSCPM2b': 7.8659015155677e-07, 'THSCPM9': 2.9992027525865664e-07}" IDM_mhc_1000_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.008254 0.0006603715 0.001258 1000.0 6.427 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02081 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.02806811545023334, 'THSCPM11': 0.11991663667866889, 'THSCPM8': 0.009830309858273103}" IDM_mhc_940_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 0.1578 0.0126252 0.01 940.0 57.867 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0419 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.9967968567945465, 'THSCPM11': 3.1276182271497066, 'THSCPM8': 0.40346791429414774}" IDM_mhc_520_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 4.527 0.3622306 0.03981 520.0 756.042 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001914 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.8473966691311292, 'THSCPM11': 2.765158899458939, 'THSCPM8': 0.3589704213672659}" IDM_mhc_540_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 3.971 0.3177221 0.7943 540.0 13994.82 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 10.196 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 9.027229912626776, 'THSCPM11': 19.69836272083904, 'THSCPM8': 3.922579258854175}" IDM_mhc_260_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 32.648 2.938335 0.0006309 260.0 49.086 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.007207 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.07850962241859794, 'THSCPM11': 0.31680533166638475, 'THSCPM8': 0.02931465053955441}" IDM_mhc_840_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.4246 0.03397037 0.05011 840.0 363.401 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0103 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.06684890555633487, 'THSCPM11': 0.26564709555737914, 'THSCPM8': 0.0245794105583835}" IDM_mhc_860_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.357 0.02856603 0.03162 860.0 218.766 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 52.86 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 4.858494691078608, 'THSCPM11': 12.692767581956797, 'THSCPM8': 1.6527238921674474}" IDM_mhc_220_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 19.203 1.728359 0.0001 220.0 10.962 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.07039 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 3.2057033071843566e-10, 'THSCPM8': 4.788588850353202e-10, 'THSCPM2b': 9.567911999968281e-11, 'THSCPM9': 2.7357452491842425e-11}" IDM_mhc_960_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 9.224e-10 7.379726e-11 1e-05 960.0 0.05542 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 0.09714 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 9.387721441702837, 'THSCPM8': 11.176338792223188, 'THSCPM2b': 5.238783316130523e-07, 'THSCPM9': 6.933177776985414e-07}" IDM_mhc_140_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 20.564 20.97534 0.1995 140.0 56218.508 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.004009 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 4.1152779162103, 'THSCPM11': 10.385748749441953, 'THSCPM8': 1.89704492054529}" IDM_mhc_360_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 16.398 1.475826 1.0 360.0 40025.753 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.679 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 4.211149685294381, 'THSCPM11': 10.58571253018061, 'THSCPM8': 1.8487081655370525}" IDM_mhc_340_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 16.645 1.498101 0.002511 340.0 112.758 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.1199 0.1365 TSelSel "{'TSelSel': 5.4513498578372506e-08}" IDM_mhc_860_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.451e-08 0.03029513 6.309e-05 860.0 0.4365 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04465 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.02665667552079313, 'THSCPM11': 0.11784356717969421, 'THSCPM8': 0.009194619175660453}" IDM_mhc_900_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1536 0.01229559 0.005011 900.0 31.622 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01795 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 5.074457080168568, 'THSCPM11': 12.392878223712396, 'THSCPM8': 2.344609428541553}" IDM_mhc_340_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 19.811 1.783075 0.2511 340.0 11275.826 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.002528 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.09382967668574978, 'THSCPM11': 0.37626429697013586, 'THSCPM8': 0.03626453590859827}" IDM_mhc_820_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 0.5063 0.04050868 0.1584 820.0 1203.213 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 4.322 25.541 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.07792321383462808, 'THSCPM1b': 0.005814974733865892, 'THSCPM8': 0.0007695376492489453}" IDM_mhc_280_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0845 0.007605695 2.511e-05 280.0 1.672 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 12.024 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 8.92521833486119, 'THSCPM8': 10.536209948202648, 'THSCPM2b': 6.517100818217091e-05, 'THSCPM9': 8.64954574028793e-05}" IDM_mhc_140_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 19.461 19.85081 0.001584 140.0 446.441 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 2.118 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 17.018003078388798, 'THSCPM11': 33.01323442547996, 'THSCPM8': 7.875363858187589}" IDM_mhc_240_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 57.906 5.211594 0.003981 240.0 364.744 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 10.019 19.378 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 6.727038097199952e-05, 'THSCPM1b': 4.5088908212692417e-07, 'THSCPM8': 4.3609455647117786e-08}" IDM_mhc_300_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.776e-05 6.098839e-06 7.943e-06 300.0 0.461 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0003046 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.026349362736244757, 'THSCPM11': 0.09321085176722742, 'THSCPM8': 0.009920495151571842}" IDM_mhc_1000_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1294 0.01035846 0.5011 1000.0 2562.687 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0521 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 10.153272715967939, 'THSCPM11': 22.438678686497518, 'THSCPM8': 4.869079916330902}" IDM_mhc_280_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 37.461 3.371493 0.1258 280.0 8396.892 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 3.577 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 11.463945063046646, 'THSCPM11': 25.017702879798946, 'THSCPM8': 5.509285921201144}" IDM_mhc_260_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 41.99 3.779184 0.001995 260.0 155.375 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.4246 0.4987 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 3.024721772435538e-07, 'THSCPM1b': 3.3015750160961722e-09, 'THSCPM8': 3.918521462443541e-09, 'THSCPM2b': 8.465275122908253e-11, 'THSCPM9': 2.7587168475553096e-11}" IDM_mhc_680_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.098e-07 3.098045e-08 3.981e-05 680.0 0.4414 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.09435 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.039319042463594425, 'THSCPM11': 0.17046783504857232, 'THSCPM8': 0.013331345438065054}" IDM_mhc_820_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.2231 0.01784946 0.003162 820.0 24.064 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 32.252 89.231 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.000767117693717046, 'THSCPM1b': 2.132019784179903e-05, 'THSCPM8': 6.184924217701249e-07}" IDM_mhc_200_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.000789 7.101507e-05 3.162e-06 200.0 0.4225 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04604 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 0.0001253414023772507, 'THSCPM1b': 2.6553743160449938e-05, 'THSCPM8': 8.24247708828342e-06, 'THSCPM2b': 4.067688639373341e-08, 'THSCPM9': 1.4042514926560766e-08}" IDM_mhc_1000_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001601 1.281539e-05 0.0003162 1000.0 1.617 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.3228 3.326 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.02629748423121208, 'THSCPM8': 0.015815998908474835, 'THSCPM2b': 3.06192452805686e-05, 'THSCPM9': 2.0719946456958995e-05}" IDM_mhc_460_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 0.04216 0.00716802 0.0001 460.0 2.436 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.07132 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 5.060895739037559, 'THSCPM11': 12.385018442385434, 'THSCPM8': 2.2594029557936994}" IDM_mhc_340_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 19.705 1.773479 0.06309 340.0 2835.157 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0003843 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.030256423852409096, 'THSCPM11': 0.132310699588818, 'THSCPM8': 0.011461683086035694}" IDM_mhc_980_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 0.174 0.0139223 0.5011 980.0 2666.58 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1125 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.244485512577899, 'THSCPM11': 6.198075644464545, 'THSCPM8': 0.9158858605898823}" IDM_mhc_420_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 9.358 0.8422602 0.02511 420.0 736.294 1[9000006,11]
Non-excluded CMS-EXO-13-006 10.891 316.074 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.06348554412989486, 'THSCPM8': 0.05034182094956112, 'THSCPM2b': 0.0001197792642931254, 'THSCPM9': 9.927899992984057e-05}" IDM_mhc_140_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.114 0.1163274 5.011e-06 140.0 1.409 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 4.766 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 8.111276826744046, 'THSCPM11': 18.285892212478114, 'THSCPM8': 3.6225183707956052}" IDM_mhc_280_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 30.019 2.701772 0.001258 280.0 83.968 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02888 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.11191107202877576, 'THSCPM11': 0.4319791363980186, 'THSCPM8': 0.0407801704008552}" IDM_mhc_780_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.5846 0.04677363 0.01584 780.0 133.329 1[9000006,11]
Non-excluded CMS-EXO-13-006 24.296 535.703 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.017391308651280902, 'THSCPM8': 0.012919945852120357, 'THSCPM2b': 4.742828240477405e-05, 'THSCPM9': 4.115333127470913e-05}" IDM_mhc_120_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.03039 0.03100783 2.511e-06 120.0 0.9817 1[9000006,11]
Non-excluded CMS-SUS-17-009 2.532 1.313 TSelSel "{'TSelSel': 8.001908411313453e-05}" IDM_mhc_560_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 8.001e-05 0.2976169 1.995e-06 560.0 0.03267 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04574 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 7.977855874691702e-09, 'THSCPM1b': 1.4848115685176658e-09, 'THSCPM8': 3.663941911484945e-10, 'THSCPM2b': 7.162905025485175e-12, 'THSCPM9': 1.9670178136854e-12}" IDM_mhc_1000_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 9.838e-09 7.870553e-10 0.0001 1000.0 0.5112 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.2792 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.0058518235368625, 'THSCPM11': 3.243415390524691, 'THSCPM8': 0.4147760773588157}" IDM_mhc_500_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 4.664 0.3731235 0.006309 500.0 129.82 1[9000006,11]
Non-excluded CMS-SUS-17-009 13.326 9.299 TSelSel "{'TSelSel': 0.00010763447704851596}" IDM_mhc_360_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001076 2.15928 1.584e-06 360.0 0.06344 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.158 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.7464640296616043, 'THSCPM11': 7.320479746782074, 'THSCPM8': 1.1208562592090232}" IDM_mhc_400_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 11.187 1.006902 0.01995 400.0 644.859 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.00357 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.5162089334412253, 'THSCPM11': 1.7947979135841312, 'THSCPM8': 0.2083292030816548}" IDM_mhc_600_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 2.519 0.2015469 0.3162 600.0 4505.181 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.006364 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.7643010571612727, 'THSCPM11': 7.524002131921867, 'THSCPM8': 1.2247424477069688}" IDM_mhc_400_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 11.513 1.036174 0.5011 400.0 16174.341 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.2406 0.3182 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 3.74028190413927e-07, 'THSCPM1b': 1.2203217780031139e-08, 'THSCPM8': 2.6190557343255314e-09, 'THSCPM2b': 6.572364256171364e-11, 'THSCPM9': 1.3874342555155239e-11}" IDM_mhc_740_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.889e-07 3.889301e-08 6.309e-05 740.0 0.5907 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.03213 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.9587513940162775, 'THSCPM11': 5.631456827483468, 'THSCPM8': 0.8120596335601127}" IDM_mhc_440_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 8.402 0.6721814 0.07943 440.0 2114.972 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.003646 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.6873821064747745, 'THSCPM11': 5.015803149145031, 'THSCPM8': 0.7329425948799749}" IDM_mhc_460_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 7.436 0.5948902 0.6309 460.0 15416.169 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02784 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.018538385037912417, 'THSCPM11': 0.08267232910492694, 'THSCPM8': 0.006380665574064003}" IDM_mhc_960_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.1075 0.00860731 0.006309 960.0 34.987 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 2.204 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.07423730737604652, 'THSCPM11': 0.3743001694207442, 'THSCPM8': 0.019768569717791323}" IDM_mhc_500_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.4683 0.03746448 0.0003162 500.0 6.512 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 103.428 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 7.909732810412565, 'THSCPM8': 9.060662146434128, 'THSCPM2b': 0.0005466810579566799, 'THSCPM9': 0.0007161970589545516}" IDM_mhc_140_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 16.971 17.31109 0.0001584 140.0 44.644 1[9000006,11]
