SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Non-excluded ATLAS-SUSY-2016-32 0.0 11.571 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.12502783097193168, 'THSCPM11': 0.36376817546959533, 'THSCPM8': 0.012824309433809517}" IDM_mhc_320_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.5016 0.04514583 7.943e-05 320.0 4.035 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.04494 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 5.325345654141796, 'THSCPM11': 8.722630171308044, 'THSCPM8': 1.2244185347351564}" IDM_mhc_340_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 15.272 1.374515 0.07943 340.0 3568.299 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.7019 0.7571 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 9.739262251246058e-07, 'THSCPM8': 2.2157686296388406e-07, 'THSCPM2b': 4.13221617529212e-09, 'THSCPM9': 1.4739171560334388e-09}" IDM_mhc_600_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.201e-06 1.921775e-07 3.981e-05 600.0 0.567 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.04109 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 32.10702964469765, 'THSCPM11': 35.95861813424539, 'THSCPM8': 7.1145788091836435}" IDM_mhc_200_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 75.18 6.76622 0.1995 200.0 26665.805 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001152 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.768543702244033, 'THSCPM11': 1.7522977704715315, 'THSCPM8': 0.18432404016001314}" IDM_mhc_560_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 2.705 0.2164132 1.0 560.0 16308.013 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.2349 0.1138 TSelSel "{'TSelSel': 3.5975319301852625e-05}" IDM_mhc_860_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.597e-05 0.03305671 2.511e-06 860.0 0.0173 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 0.5698 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 14.489656823662639, 'THSCPM8': 5.3686378737487885, 'THSCPM2b': 3.2749844085873815e-06, 'THSCPM9': 2.7122733898922177e-06}" IDM_mhc_120_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 19.858 20.25547 0.02511 120.0 9817.261 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.2869 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.42982901097399495, 'THSCPM11': 0.9985675697508862, 'THSCPM8': 0.08690035354876903}" IDM_mhc_580_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 1.515 0.1212238 0.003162 580.0 48.246 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.003805 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.7922194251023784, 'THSCPM11': 3.6301920440908297, 'THSCPM8': 0.43001413880131595}" IDM_mhc_460_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 5.852 0.468194 0.5011 460.0 12180.676 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0203 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.12724060432847328, 'THSCPM11': 0.3384289863574795, 'THSCPM8': 0.026825844270327134}" IDM_mhc_780_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.4924 0.03939963 0.01995 780.0 167.226 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.008955 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 13.734892676083385, 'THSCPM11': 18.789688904434723, 'THSCPM8': 3.2823532773396495}" IDM_mhc_260_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 35.806 3.222624 0.6309 260.0 49086.309 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0716 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.7194977733925733, 'THSCPM11': 1.6206891531294745, 'THSCPM8': 0.16264472208214048}" IDM_mhc_560_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 2.502 0.2002265 0.01584 560.0 259.64 1[9000006,11]
Non-excluded CMS-EXO-13-006 1.844 5.595 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.009835852018449517, 'THSCPM8': 0.0029743681704590148, 'THSCPM2b': 1.5839326992151687e-05, 'THSCPM9': 8.059967336246558e-06}" IDM_mhc_380_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.01283 0.0021818 3.981e-05 380.0 1.429 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06414 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.11393181142082293, 'THSCPM11': 0.31062417456277774, 'THSCPM8': 0.023038867109157642}" IDM_mhc_760_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.4475 0.03580759 0.006309 760.0 55.899 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 2.217 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.016721653715472896, 'THSCPM11': 0.06209882232201332, 'THSCPM8': 0.0016774625175058108}" IDM_mhc_480_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.08049 0.006439835 0.0001584 480.0 3.542 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.5032 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 17.93942750546188, 'THSCPM11': 22.276073809718685, 'THSCPM8': 3.8708657128467014}" IDM_mhc_240_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 44.086 3.967773 0.01258 240.0 1153.958 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.42 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 23.892764910270664, 'THSCPM11': 27.869802511497653, 'THSCPM8': 5.032754378979565}" IDM_mhc_220_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 56.795 5.111579 0.005011 220.0 549.657 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 2.671 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.054361772494065416, 'THSCPM11': 0.1823867984510438, 'THSCPM8': 0.006370733384157347}" IDM_mhc_460_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.2431 0.01944954 0.0001995 460.0 4.86 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0004391 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.02859669937175655, 'THSCPM11': 0.06950046435614228, 'THSCPM8': 0.006140038413544685}" IDM_mhc_1000_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1042 0.008338976 0.3162 1000.0 1617.434 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.384 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.03309800870435471, 'THSCPM11': 0.10113727325800503, 'THSCPM8': 0.004747514113248537}" IDM_mhc_680_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.1389 0.01111862 0.0007943 680.0 8.809 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.008095 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.9031144981382386, 'THSCPM11': 2.000669954607834, 'THSCPM8': 0.2123081547081996}" IDM_mhc_540_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 3.116 0.2492874 0.1584 540.0 2791.046 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.03632 0.3627 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.001306296794337631, 'THSCPM11': 0.003978544984891238, 'THSCPM8': 0.00027105722505821366, 'THSCPM2b': 1.2140544493072025e-06, 'THSCPM9': 3.63994072098034e-07}" IDM_mhc_700_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.005557 0.0005557477 0.0002511 700.0 2.627 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 6.271 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 10.400180386369296, 'THSCPM11': 14.422915413397899, 'THSCPM8': 2.187931706529091}" IDM_mhc_260_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 27.011 2.430992 0.0007943 260.0 61.664 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.000652 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.04333945318002737, 'THSCPM11': 0.13560973739447119, 'THSCPM8': 0.01000533637893382}" IDM_mhc_940_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1889 0.01511636 0.3162 940.0 1827.101 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 33.599 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 6.888742837304498, 'THSCPM11': 9.795847603222535, 'THSCPM8': 1.067517640971698}" IDM_mhc_220_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 17.752 1.59769 0.0001258 220.0 13.799 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.3719 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.2678718271089981, 'THSCPM11': 0.668913112033003, 'THSCPM8': 0.05210367008373575}" IDM_mhc_600_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.9888 0.07911109 0.001995 600.0 28.433 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.005751 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.5396921064121236, 'THSCPM11': 6.172320068676047, 'THSCPM8': 0.8373444049681479}" IDM_mhc_380_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 10.549 0.9494421 0.5011 380.0 17938.814 1[9000006,11]
Non-excluded CMS-SUS-17-009 54.939 56.309 TSelSel "{'TSelSel': 5.4421942298429877e-05}" IDM_mhc_200_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.442e-05 21.98813 1.258e-06 200.0 0.1686 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.6101 0.2621 TSelSel "{'TSelSel': 1.1040536285461047e-05}" IDM_mhc_740_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.104e-05 0.07689346 5.011e-06 740.0 0.04687 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1392 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.024338331548038036, 'THSCPM11': 0.0748572376393957, 'THSCPM8': 0.003778856253599753}" IDM_mhc_800_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.1029 0.008237954 0.001584 800.0 12.649 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001683 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.6516186356465405, 'THSCPM11': 1.5019604616248325, 'THSCPM8': 0.15017530527480633}" IDM_mhc_580_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 2.303 0.1843004 0.6309 580.0 9625.705 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.004239 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.06410255762389744, 'THSCPM11': 0.18614344061575772, 'THSCPM8': 0.01381030392993329}" IDM_mhc_880_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.264 0.0211245 0.06309 880.0 417.181 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.007968 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.4031329724029184, 'THSCPM11': 0.9679197271693862, 'THSCPM8': 0.09067039231414721}" IDM_mhc_640_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 1.461 0.1169378 0.1 640.0 1248.904 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 3.653 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 40.14938290913457, 'THSCPM11': 28.959532618714633, 'THSCPM8': 5.331309412951483}" IDM_mhc_180_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 74.44 6.69962 0.002511 180.0 418.065 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04363 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.056389352224261564, 'THSCPM11': 0.1683698931829853, 'THSCPM8': 0.011612537222056357}" IDM_mhc_840_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.2363 0.01890974 0.006309 840.0 45.783 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.6407 0.3026 TSelSel "{'TSelSel': 7.012940471000408e-05}" IDM_mhc_720_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 7.012e-05 0.08911638 1.995e-06 720.0 0.01973 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.6478 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.29002793669039806, 'THSCPM11': 0.7185932616653203, 'THSCPM8': 0.054984925833020795}" IDM_mhc_560_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 1.063 0.08508849 0.001258 560.0 20.619 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.03723 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 40.55846162685879, 'THSCPM11': 29.879886583250972, 'THSCPM8': 5.828061401123124}" IDM_mhc_180_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 76.266 6.863977 0.2511 180.0 41806.56 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.2068 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0019038978283561546, 'THSCPM11': 0.005099859163057946, 'THSCPM8': 0.0004075508959381117, 'THSCPM2b': 1.4148393530083574e-06, 'THSCPM9': 4.2908409834925965e-07}" IDM_mhc_780_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.007413 0.0007413152 0.0003981 780.0 3.35 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.007643 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.5532695963512, 'THSCPM11': 1.2803227495520386, 'THSCPM8': 0.12587568631055582}" IDM_mhc_600_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 1.959 0.1567574 0.1258 600.0 1793.881 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 189.122 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 1.7031010552180599, 'THSCPM8': 0.6150743782961938, 'THSCPM2b': 0.0007606953978134453, 'THSCPM9': 0.0005946765746521075}" IDM_mhc_140_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.319 2.365921 1.584e-05 140.0 4.464 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0002675 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.05115308684638504, 'THSCPM11': 0.14998390552609644, 'THSCPM8': 0.011133321095320527}" IDM_mhc_920_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 0.2122 0.01698163 0.7943 920.0 4801.142 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04335 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 9.672647091381302e-10, 'THSCPM2b': 4.16612025440183e-10, 'THSCPM8': 2.589217496976161e-10, 'THSCPM9': 8.721863927921005e-11}" IDM_mhc_980_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.73e-09 1.384014e-10 1.584e-06 980.0 0.008432 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0386 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 1.6153302569017114e-09, 'THSCPM8': 2.5991778724491403e-10, 'THSCPM11': 2.8567394209049255e-11, 'THSCPM2b': 1.0816352092455032e-11, 'THSCPM9': 2.42717087201538e-12}" IDM_mhc_1000_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.917e-09 1.533647e-10 6.309e-05 1000.0 0.3224 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.343 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 25.627299889231303, 'THSCPM11': 16.34325521914027, 'THSCPM8': 3.011798216100435}" IDM_mhc_160_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 44.982 4.048412 0.007943 160.0 1686.555 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0005994 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.25781918629898853, 'THSCPM11': 0.6395585296168713, 'THSCPM8': 0.05724538651505956}" IDM_mhc_700_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 0.9546 0.07636985 1.0 700.0 10440.58 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.6017 7.135 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.09766714387807694, 'THSCPM8': 0.0345141538290169, 'THSCPM2b': 8.880651925774743e-05, 'THSCPM9': 5.3102452647794376e-05}" IDM_mhc_360_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.1323 0.02249495 6.309e-05 360.0 2.523 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1409 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.1868137391530666, 'THSCPM11': 0.47097491833503785, 'THSCPM8': 0.03703137883117052}" IDM_mhc_680_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.6948 0.0555856 0.003981 680.0 44.144 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.009225 0.273 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0014649082999289753, 'THSCPM11': 0.00514636244772443, 'THSCPM8': 0.00032090528147925377, 'THSCPM2b': 1.2054141276120095e-06, 'THSCPM9': 3.840671111041233e-07}" IDM_mhc_740_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.006933 0.0006933766 0.0003162 740.0 2.958 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06368 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.009100514027614701, 'THSCPM11': 0.03006144958253335, 'THSCPM8': 0.0014669195890771867}" IDM_mhc_920_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.04062 0.003250311 0.001995 920.0 12.032 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.2113 0.1974 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 1.2790672198700607e-07, 'THSCPM1b': 7.606893844968869e-09, 'THSCPM8': 1.0907246480326551e-09, 'THSCPM2b': 3.252907370197563e-11, 'THSCPM9': 7.222095451931463e-12}" IDM_mhc_780_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.366e-07 1.366441e-08 6.309e-05 780.0 0.5304 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.2202 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.06100355017060997, 'THSCPM11': 0.17131656955974991, 'THSCPM8': 0.010874575184609152}" IDM_mhc_720_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.2431 0.01945558 0.001584 720.0 15.66 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 11.838 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 25.674146776126133, 'THSCPM11': 29.573091819400116, 'THSCPM8': 5.1769430762329005}" IDM_mhc_200_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 60.424 5.438176 0.0006309 200.0 84.327 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.6314 2.125 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.007050651832015693, 'THSCPM8': 0.002235902110710074, 'THSCPM2b': 9.381001295405224e-06, 'THSCPM9': 4.856103710551856e-06}" IDM_mhc_480_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0093 0.001581134 7.943e-05 480.0 1.777 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1697 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 25.641262873685765, 'THSCPM11': 16.799937204939116, 'THSCPM8': 3.227167449066439}" IDM_mhc_160_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 45.668 4.110153 0.06309 160.0 13423.602 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0029 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.3465412272958887, 'THSCPM11': 0.8652415591259212, 'THSCPM8': 0.079656520068138}" IDM_mhc_660_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 1.291 0.1033151 0.2511 660.0 2953.996 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 0.335 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 20.88705350893146, 'THSCPM8': 6.863160174929589, 'THSCPM2b': 1.5445469124139705e-06, 'THSCPM9': 1.1960454037588677e-06}" IDM_mhc_100_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 27.75 28.30522 0.05011 100.0 28806.855 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.5061 0.351 TSelSel "{'TSelSel': 4.7191218169053886e-07}" IDM_mhc_700_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.719e-07 0.1035196 2.511e-05 700.0 0.2627 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 43.917 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.34389694756961864, 'THSCPM11': 1.029750306734209, 'THSCPM8': 0.033166601223537095}" IDM_mhc_220_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.406 0.1266132 3.162e-05 220.0 3.467 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01123 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 8.36803344317099, 'THSCPM11': 12.479995681689521, 'THSCPM8': 2.0113306933988144}" IDM_mhc_300_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 22.859 2.057342 0.3981 300.0 23079.177 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 17.568 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 13.852443547037678, 'THSCPM8': 4.971275146760539, 'THSCPM2b': 9.607240895995356e-05, 'THSCPM9': 8.268189338004196e-05}" IDM_mhc_120_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 18.823 19.20038 0.0007943 120.0 310.262 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04368 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 1.0450059615965476e-09, 'THSCPM8': 2.6965767811591323e-10, 'THSCPM2b': 5.769224245779198e-11, 'THSCPM9': 1.2036517070527064e-11}" IDM_mhc_980_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.384e-09 1.107514e-10 1.258e-05 980.0 0.06711 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 3.115 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.14807695712178212, 'THSCPM11': 0.4270616031163702, 'THSCPM8': 0.019101368859534604}" IDM_mhc_440_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.5942 0.04753919 0.0002511 440.0 6.689 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 10.723 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.7577442038906866, 'THSCPM11': 1.5983628196923292, 'THSCPM8': 0.10726804888011392}" IDM_mhc_320_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 2.463 0.2217038 0.0001584 320.0 8.054 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 63.742 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 10.864182972721979, 'THSCPM11': 8.47979790139801, 'THSCPM8': 0.7929840520253866}" IDM_mhc_160_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 20.136 1.812327 0.0001258 160.0 26.81 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.2836 0.1305 TSelSel "{'TSelSel': 2.397845065242451e-06}" IDM_mhc_840_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.397e-06 0.03787931 1e-05 840.0 0.07254 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.2689 3.165 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.04300231632385702, 'THSCPM8': 0.01526107926839815, 'THSCPM2b': 3.805673956953173e-05, 'THSCPM9': 2.2206761480448406e-05}" IDM_mhc_440_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 0.05832 0.009915022 0.0001 440.0 2.662 1[9000006,11]
Non-excluded CMS-SUS-17-009 6.844 4.528 TSelSel "{'TSelSel': 1.1966396370788385e-05}" IDM_mhc_400_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.196e-05 1.460811 5.011e-06 400.0 0.1617 1[9000006,11]
Non-excluded CMS-SUS-17-009 62.006 170.91 TSelSel "{'TSelSel': 1.359662574675014e-05}" IDM_mhc_140_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.359e-05 77.73108 1.258e-06 140.0 0.3549 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 17.781 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 22.93423122956536, 'THSCPM11': 26.74190135824571, 'THSCPM8': 4.461266786237069}" IDM_mhc_200_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 54.137 4.872366 0.0003981 200.0 53.187 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04335 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.03453847416272403, 'THSCPM11': 0.10487312381452692, 'THSCPM8': 0.006873411283320935}" IDM_mhc_880_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1462 0.0117028 0.005011 880.0 33.108 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.9392 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.2965789865205575, 'THSCPM11': 4.151437045489513, 'THSCPM8': 0.48944670129045575}" IDM_mhc_400_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 6.937 0.6243716 0.002511 400.0 81.204 1[9000006,11]
