SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Excluded CMS-EXO-13-006 0.0 224.912 THSCPM1b,THSCPM2b "{'THSCPM1b': 57.94138659969456, 'THSCPM2b': 0.0020800839601980226}" IDM_mhc_120_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 57.943 59.10234 7.943e-05 120.0 31.026 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.158 THSCPM1b "{'THSCPM1b': 0.08448582621810835}" IDM_mhc_800_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.08448 0.2527943 0.001 800.0 7.988 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01056 THSCPM1b "{'THSCPM1b': 2.5439972542820883}" IDM_mhc_660_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 2.543 0.7125757 0.07943 660.0 935.198 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 2.327 THSCPM1b "{'THSCPM1b': 13.304202532734127}" IDM_mhc_380_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 13.304 9.148776 0.001258 380.0 45.154 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.09338 THSCPM1b "{'THSCPM1b': 0.6154598616656307}" IDM_mhc_780_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.6154 0.2913212 0.003981 780.0 33.502 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 3.295 THSCPM1b "{'THSCPM1b': 83.95774609576235}" IDM_mhc_240_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 83.957 7.556197 0.002511 240.0 230.253 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0002821 THSCPM1b "{'THSCPM1b': 0.5940266808306621}" IDM_mhc_900_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 0.594 0.1274567 1.0 900.0 6304.375 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 2.986 THSCPM1b,THSCPM2b "{'THSCPM1b': 73.51686721682246, 'THSCPM2b': 2.8439585764883552e-05}" IDM_mhc_120_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 73.516 74.98723 0.007943 120.0 3102.625 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.00413 THSCPM1b "{'THSCPM1b': 8.960847775986517}" IDM_mhc_480_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 8.96 3.306985 0.5011 480.0 11211.759 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.00243 THSCPM1b "{'THSCPM1b': 2.2154735288128395}" IDM_mhc_680_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 2.215 0.6103749 0.3162 680.0 3504.919 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 26.146 22.959 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 13.471366437535789, 'TSmuSmuDisp': 12.67550567447288}" IDM_mhc_240_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 26.146 0.4129253 1.258e-05 240.0 1.153 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0352 THSCPM11,THSCPM2b,THSCPM8 "{'THSCPM11': 1.1960100227615478e-06, 'THSCPM8': 1.6215381041854673e-08, 'THSCPM2b': 4.0821620550270285e-10}" IDM_mhc_960_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 1.212e-06 1.212634e-07 0.0001258 960.0 0.6972 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06948 THSCPM11,THSCPM2b,THSCPM8 "{'THSCPM11': 0.000160842228621193, 'THSCPM8': 3.888519388582373e-06, 'THSCPM2b': 6.888004692608681e-08}" IDM_mhc_860_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001647 1.318397e-05 0.0001995 860.0 1.379 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01019 THSCPM1b "{'THSCPM1b': 3.5583211071226137}" IDM_mhc_620_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 3.558 0.9787696 0.1 620.0 1333.29 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0005619 THSCPM1b "{'THSCPM1b': 0.5917838134479889}" IDM_mhc_900_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 0.5917 0.1274567 0.5011 900.0 3162.291 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 8.737 9.919 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 4.438587673057569, 'TSmuSmuDisp': 4.298603057774776}" IDM_mhc_300_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 8.737 0.1379009 2.511e-05 300.0 1.461 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 2.55 5.048 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 1.2675424546337233, 'TSmuSmuDisp': 1.282875244475072}" IDM_mhc_360_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.55 0.04021662 5.011e-05 360.0 2.005 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.05177 THSCPM1b "{'THSCPM1b': 0.1044724032099059}" IDM_mhc_920_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.1044 0.1116457 0.003162 920.0 19.157 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.5396 0.1191 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.27783861346374955, 'TSmuSmuDisp': 0.26184448500476837}" IDM_mhc_780_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.5396 0.008522686 3.981e-05 780.0 0.335 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 1.795 THSCPM1b "{'THSCPM1b': 20.83379343739688}" IDM_mhc_360_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 20.833 11.46052 0.001995 360.0 79.889 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.8297 0.1591 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.447477267485255, 'TSmuSmuDisp': 0.38228330980148456}" IDM_mhc_740_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.8297 0.01312892 1.995e-05 740.0 0.1861 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 227.532 THSCPM1b,THSCPM2b "{'THSCPM1b': 8.671321344287378, 'THSCPM2b': 0.0020153769717531004}" IDM_mhc_140_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 8.673 8.846803 1.584e-05 140.0 4.464 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02922 THSCPM1b "{'THSCPM1b': 0.7999869640759281}" IDM_mhc_820_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.7999 0.2197021 0.01258 820.0 95.789 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 3.785 0.6572 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 2.0813392924869514, 'TSmuSmuDisp': 1.7045562950988988}" IDM_mhc_560_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.785 0.05994985 6.309e-06 560.0 0.1033 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.001684 THSCPM1b "{'THSCPM1b': 6.675436249811728}" IDM_mhc_520_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 6.675 2.289225 1.0 520.0 18973.746 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.07068 THSCPM1b "{'THSCPM1b': 0.6300942768008951}" IDM_mhc_800_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.63 0.2527943 0.005011 800.0 40.107 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 26.217 12.683 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 13.41595806397374, 'TSmuSmuDisp': 12.80193388720584}" IDM_mhc_280_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 26.217 0.4139283 7.943e-06 280.0 0.5304 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.0006677 THSCPM1b "{'THSCPM1b': 1.3518752323518117}" IDM_mhc_760_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 1.351 0.3363662 0.7943 760.0 7047.391 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01724 THSCPM1b "{'THSCPM1b': 1.8582653787442602}" IDM_mhc_700_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 1.858 0.5241483 0.03981 700.0 416.301 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.4101 THSCPM1b "{'THSCPM1b': 3.83469415543951}" IDM_mhc_540_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 3.834 1.917282 0.003162 540.0 55.742 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 1.119 0.2493 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.5977250837652412, 'TSmuSmuDisp': 0.5218717271526937}" IDM_mhc_680_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.119 0.01770748 2.511e-05 680.0 0.2783 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.000343 THSCPM1b "{'THSCPM1b': 0.19253028525233942}" IDM_mhc_960_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 0.1925 0.01540242 0.6309 960.0 3498.705 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.003036 THSCPM1b "{'THSCPM1b': 1.237597175981463}" IDM_mhc_780_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 1.237 0.2913212 0.1584 780.0 1333.29 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.02007 THSCPM1b "{'THSCPM1b': 28.058404290046294}" IDM_mhc_360_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 28.058 11.46052 0.1995 360.0 7988.945 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 2.133 THSCPM1b "{'THSCPM1b': 202.00730599843158}" IDM_mhc_180_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 202.007 18.18066 0.006309 180.0 1049.611 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.4266 THSCPM1b "{'THSCPM1b': 8.828262274395295}" IDM_mhc_460_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 8.828 4.004173 0.005011 460.0 121.806 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 1.353 0.2141 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.7486306655344748, 'TSmuSmuDisp': 0.6053524648261016}" IDM_mhc_700_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.353 0.0214454 7.943e-06 700.0 0.08291 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.5529 THSCPM1b "{'THSCPM1b': 1.1087383931090702}" IDM_mhc_600_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 1.108 1.152151 0.001258 600.0 17.938 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.3727 0.07793 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.2169428702558155, 'TSmuSmuDisp': 0.15579827151254524}" IDM_mhc_840_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.3727 0.005915968 1.584e-06 840.0 0.01147 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1289 THSCPM1b "{'THSCPM1b': 6.046140303387105}" IDM_mhc_520_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 6.046 2.289225 0.01258 520.0 239.474 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.02497 THSCPM1b "{'THSCPM1b': 120.94905098819198}" IDM_mhc_220_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 120.949 10.88541 0.3981 220.0 43656.407 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01038 THSCPM1b "{'THSCPM1b': 1.2851499810875964}" IDM_mhc_760_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 1.285 0.3363662 0.05011 760.0 444.43 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01786 THSCPM1b "{'THSCPM1b': 1.4414499353507322}" IDM_mhc_740_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 1.441 0.3891661 0.03162 740.0 295.842 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.06412 THSCPM1b "{'THSCPM1b': 128.79151622552584}" IDM_mhc_160_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 128.791 11.59124 0.2511 160.0 53476.141 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.7818 0.1833 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.44100866468589656, 'TSmuSmuDisp': 0.34080519094243295}" IDM_mhc_720_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.7818 0.01239302 1e-06 720.0 0.009866 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.4472 THSCPM1b "{'THSCPM1b': 0.19272381002566305}" IDM_mhc_660_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.1927 0.7125757 0.0006309 660.0 7.418 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 50.579 31.504 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 27.39244680647616, 'TSmuSmuDisp': 23.1872682808182}" IDM_mhc_220_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 50.579 0.8004387 3.981e-06 220.0 0.4365 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0368 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.0012968769229047242, 'THSCPM2b': 4.841040370318851e-07}" IDM_mhc_980_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.001297 0.0001037889 0.0005011 980.0 2.666 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04561 THSCPM1b,THSCPM2b "{'THSCPM1b': 6.6980345929818946e-09, 'THSCPM2b': 6.279371000607795e-10}" IDM_mhc_920_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 7.325e-09 5.860777e-10 3.162e-06 920.0 0.01915 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0002364 THSCPM1b "{'THSCPM1b': 0.22421296740763264}" IDM_mhc_940_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 0.2242 0.01793704 1.0 940.0 5786.714 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-12-026 0.0 1.898 THSCPM1b "{'THSCPM1b': 116.70517848202553}" IDM_mhc_100_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 116.705 646.5989 0.01584 100.0 9093.408 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.05941 THSCPM1b "{'THSCPM1b': 5.587933144451207}" IDM_mhc_540_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 5.587 1.917282 0.02511 540.0 442.437 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 1.084 THSCPM1b "{'THSCPM1b': 8.338630524987085}" IDM_mhc_440_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 8.338 4.87528 0.001995 440.0 53.187 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.3268 THSCPM1b "{'THSCPM1b': 53.19328752813233}" IDM_mhc_280_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 53.193 4.787396 0.01995 280.0 1333.29 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1574 THSCPM1b "{'THSCPM1b': 120.55231994564492}" IDM_mhc_220_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 120.552 10.84971 0.06309 220.0 6923.753 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 98.231 31.502 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 56.18877297764107, 'TSmuSmuDisp': 42.04235409829195}" IDM_mhc_220_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 98.231 1.557998 1e-06 220.0 0.1096 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1815 THSCPM1b "{'THSCPM1b': 0.24571770448523744}" IDM_mhc_760_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.2457 0.3363662 0.001584 760.0 14.094 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.09773 0.1121 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.04856711930972554, 'TSmuSmuDisp': 0.04916569898422279}" IDM_mhc_800_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.09773 0.001541107 0.0002511 800.0 2.009 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.008412 THSCPM1b "{'THSCPM1b': 2.5574684365539406}" IDM_mhc_660_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 2.557 0.7125757 0.1 660.0 1174.565 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 4.88 19.498 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 2.4983143978791764, 'TSmuSmuDisp': 2.3823600127024767}" IDM_mhc_260_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.88 0.07705721 3.162e-05 260.0 2.457 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.008073 THSCPM1b "{'THSCPM1b': 43.41953066519549}" IDM_mhc_320_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 43.419 18.50356 0.6309 320.0 32085.685 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0308 THSCPM1b,THSCPM2b "{'THSCPM1b': 4.8950709593477725e-09, 'THSCPM2b': 7.816142840643804e-10}" IDM_mhc_980_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.676e-09 4.541348e-10 1.995e-06 980.0 0.0106 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.02109 THSCPM1b "{'THSCPM1b': 6.578481451831465}" IDM_mhc_520_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 6.578 2.289225 0.07943 520.0 1506.312 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.4416 THSCPM1b "{'THSCPM1b': 3.1561385924865055}" IDM_mhc_560_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 3.156 1.61221 0.002511 560.0 41.109 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03516 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.5679497982977894e-09, 'THSCPM2b': 4.5229162551465683e-10}" IDM_mhc_960_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.02e-09 1.616193e-10 3.981e-06 960.0 0.02209 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 1.245 0.1843 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.6929053673199684, 'TSmuSmuDisp': 0.5524021829226108}" IDM_mhc_720_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.245 0.0197292 6.309e-06 720.0 0.06224 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.1776 0.09066 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.08853806260606868, 'TSmuSmuDisp': 0.08907099404813336}" IDM_mhc_820_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.1776 0.002801012 0.0001584 820.0 1.203 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1315 THSCPM1b "{'THSCPM1b': 3.4173126030435483}" IDM_mhc_600_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 3.417 1.152151 0.007943 600.0 113.406 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.004184 THSCPM1b "{'THSCPM1b': 1.327627172362999}" IDM_mhc_760_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 1.327 0.3363662 0.1258 760.0 1114.841 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 13.892 9.703 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 7.0822412555499525, 'TSmuSmuDisp': 6.809987124096104}" IDM_mhc_300_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 13.892 0.2192962 1.584e-05 300.0 0.9177 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 3.65 1.117 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 1.9481898633775068, 'TSmuSmuDisp': 1.7019076700533664}" IDM_mhc_500_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.65 0.0577291 1.995e-05 500.0 0.4102 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.001377 THSCPM1b "{'THSCPM1b': 5.64859327106124}" IDM_mhc_560_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 5.648 1.61221 1.0 560.0 16308.013 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.001285 THSCPM1b "{'THSCPM1b': 0.24856376910031172}" IDM_mhc_920_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 0.2485 0.0198851 0.1995 920.0 1203.213 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.06719 THSCPM1b "{'THSCPM1b': 5.256217615030812}" IDM_mhc_560_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 5.256 1.61221 0.01995 560.0 326.7 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 303.315 THSCPM1b,THSCPM2b "{'THSCPM1b': 51.53973260362754, 'THSCPM2b': 0.002934927723779444}" IDM_mhc_120_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 51.542 52.57352 5.011e-05 120.0 19.537 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 244.484 THSCPM1b,THSCPM2b "{'THSCPM1b': 15.703924159509317, 'THSCPM2b': 0.0025555727338630913}" IDM_mhc_140_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 15.706 16.02061 2.511e-05 140.0 7.072 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06513 THSCPM1b "{'THSCPM1b': 0.13131276639344705}" IDM_mhc_900_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1313 0.1274567 0.002511 900.0 15.913 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.005012 THSCPM1b "{'THSCPM1b': 0.9877261471891061}" IDM_mhc_820_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.9877 0.2197021 0.07943 820.0 605.297 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 6.664 1.117 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 3.71095131579195, 'TSmuSmuDisp': 2.9533417772382067}" IDM_mhc_500_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.664 0.1055845 3.981e-06 500.0 0.08187 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.4905 0.07813 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.28356647340118557, 'TSmuSmuDisp': 0.2069712080635449}" IDM_mhc_840_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.4905 0.007783469 2.511e-06 840.0 0.01827 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.6797 0.08984 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.38524580961373933, 'TSmuSmuDisp': 0.2945448211119284}" IDM_mhc_820_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.6797 0.01077781 5.011e-06 820.0 0.03816 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 4.051 0.7813 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 2.2139939040120176, 'TSmuSmuDisp': 1.8372677806224982}" IDM_mhc_540_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.051 0.06413625 7.943e-06 540.0 0.1399 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.009001 THSCPM1b "{'THSCPM1b': 34.93376290433143}" IDM_mhc_340_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 34.933 14.4859 0.5011 340.0 22525.909 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-12-026 0.0 0.0613 THSCPM1b "{'THSCPM1b': 53.19393358216161}" IDM_mhc_140_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 53.193 188.3809 0.3162 140.0 89288.218 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02229 THSCPM1b "{'THSCPM1b': 0.18225296458848683}" IDM_mhc_920_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 0.1822 0.01458024 0.01 920.0 60.344 0.5[9000006,11]','0.5[9000006,13]
