SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Non-excluded CMS-SUS-17-009 1.548 2.101 TSlepSlep "{'TSlepSlep': 7.568691098338446e-07}" IDM_mhc_480_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 7.568e-07 0.3273222 1.584e-05 480.0 0.3542 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 2.057 13.987 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.038181395739696644, 'THSCPM1b': 0.005571228416603914, 'THSCPM8': 0.00032087341150930266}" IDM_mhc_300_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.04407 0.003966615 3.162e-05 300.0 1.827 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.5271 0.6459 TSlepSlep "{'TSlepSlep': 2.9221578952618965e-07}" IDM_mhc_620_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.922e-07 0.09666285 2.511e-05 620.0 0.335 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.4992 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.003736450876000003, 'THSCPM11': 0.014874180374132228, 'THSCPM8': 0.00040081771068436854}" IDM_mhc_660_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.01901 0.001520916 0.0003162 660.0 3.723 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.2165 0.2606 TSlepSlep "{'TSlepSlep': 0.00014924770043885273}" IDM_mhc_740_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001492 0.03844673 1e-06 740.0 0.009351 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.3725 0.5526 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 5.596202988075207e-07, 'THSCPM1b': 1.9918622079740605e-08, 'THSCPM8': 3.2367126511011392e-09, 'THSCPM2b': 9.257253264991105e-11, 'THSCPM9': 2.4648006303961203e-11}" IDM_mhc_640_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.828e-07 5.828929e-08 3.981e-05 640.0 0.4983 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02468 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.010046636811993541, 'THSCPM11': 0.025118713162685345, 'THSCPM8': 0.0017941092736027562}" IDM_mhc_1000_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.03695 0.002956757 0.003981 1000.0 20.342 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0788 0.1305 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 3.1110944790345654e-06, 'THSCPM1b': 1.7311219901970016e-07, 'THSCPM8': 3.415210222978565e-08, 'THSCPM2b': 5.816738444267159e-10, 'THSCPM9': 1.6546308290585777e-10}" IDM_mhc_840_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 3.319e-06 3.319106e-07 0.0001 840.0 0.7254 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 4.993 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.6366272675094384, 'THSCPM11': 6.196648010700846, 'THSCPM8': 0.7281146028628686}" IDM_mhc_320_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 10.561 0.9505251 0.0006309 320.0 32.085 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.006312 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.18512431275811347, 'THSCPM11': 0.5040744060694652, 'THSCPM8': 0.042742286265778556}" IDM_mhc_740_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.7319 0.05855528 0.07943 740.0 741.83 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01014 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 4.32612743809097, 'THSCPM11': 7.451379316571604, 'THSCPM8': 1.055271895358342}" IDM_mhc_360_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 12.832 1.15495 0.3162 360.0 12649.164 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 1.307 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.009128916800255913, 'THSCPM11': 0.03601617517614394, 'THSCPM8': 0.0009648110688776891}" IDM_mhc_540_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.0461 0.003688792 0.0001995 540.0 3.517 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 7.633 17.734 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.0005982045481362716, 'THSCPM1b': 2.1065363031724334e-05, 'THSCPM8': 1.658593075116802e-07}" IDM_mhc_280_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0006194 5.574922e-05 1e-05 280.0 0.6666 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 10.331 17.734 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 5.481356290990421e-06, 'THSCPM1b': 1.0965233891446757e-07, 'THSCPM8': 5.395238855435164e-09, 'THSCPM2b': 5.405940995542736e-10, 'THSCPM9': 2.79839057476569e-10}" IDM_mhc_280_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.597e-06 7.052503e-06 5.011e-06 280.0 0.3344 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.003872 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.05541329703715044, 'THSCPM11': 0.1590383648911602, 'THSCPM8': 0.011619760015081174}" IDM_mhc_900_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.226 0.01808571 0.06309 900.0 398.64 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.003246 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.03589808573389959, 'THSCPM11': 0.08732619431164038, 'THSCPM8': 0.00770108452851801}" IDM_mhc_960_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1309 0.01047403 0.05011 960.0 277.925 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.04712 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.526741262673421, 'THSCPM11': 1.2040237727415561, 'THSCPM8': 0.11414080348970379}" IDM_mhc_600_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 1.844 0.1475925 0.01995 600.0 284.332 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.00168 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.06563127504926401, 'THSCPM11': 0.1925843443166983, 'THSCPM8': 0.014526880611114294}" IDM_mhc_880_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 0.2727 0.0218194 0.1584 880.0 1049.611 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.7491 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.582268069953693, 'THSCPM11': 3.0606374770197764, 'THSCPM8': 0.3250719057241234}" IDM_mhc_440_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 4.967 0.3974382 0.002511 440.0 66.89 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.007089 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.0677230714127726, 'THSCPM11': 2.3318759848049266, 'THSCPM8': 0.253652385605391}" IDM_mhc_520_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 3.653 0.2922601 0.1995 520.0 3794.749 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 14.008 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.7902383609527551, 'THSCPM11': 1.6889691905793378, 'THSCPM8': 0.10835565129312513}" IDM_mhc_300_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 2.587 0.2328807 0.0001258 300.0 7.308 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0495 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 4.103118181565701e-10, 'THSCPM11': 6.918683058592296e-10, 'THSCPM8': 3.182891267864488e-10, 'THSCPM2b': 2.078155971387681e-11, 'THSCPM9': 4.3224621091335705e-12}" IDM_mhc_960_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.445e-09 1.156459e-10 3.981e-05 960.0 0.2209 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.6677 0.4738 TSlepSlep "{'TSlepSlep': 7.067545672134535e-06}" IDM_mhc_660_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 7.067e-06 0.07036305 5.011e-06 660.0 0.0589 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 12.965 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 10.66305918530449, 'THSCPM11': 14.542443691436434, 'THSCPM8': 2.0903905372826266}" IDM_mhc_240_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 27.295 2.45663 0.0003981 240.0 36.474 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 12.901 10.839 TSlepSlep "{'TSlepSlep': 7.639019726068155e-05}" IDM_mhc_320_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 7.639e-05 1.838339 1.258e-06 320.0 0.06406 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.6779 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.0037110011272372917, 'THSCPM11': 0.01676230631595576, 'THSCPM8': 0.0003958575662440283}" IDM_mhc_620_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.02086 0.001669533 0.0002511 620.0 3.35 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.07332 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.3783952106597064, 'THSCPM11': 4.4360907262876905, 'THSCPM8': 0.5387989446158089}" IDM_mhc_420_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 7.353 0.6617956 0.03162 420.0 926.417 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.005453 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.5223803245397127, 'THSCPM11': 3.094638556575365, 'THSCPM8': 0.3509990219839423}" IDM_mhc_480_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 4.968 0.3974414 0.3162 480.0 7072.651 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 3.635 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.1000501320070306, 'THSCPM11': 5.370156995475628, 'THSCPM8': 0.6194786426080747}" IDM_mhc_340_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 9.089 0.8180717 0.0007943 340.0 35.682 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 50.416 443.786 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0004113172902115637, 'THSCPM8': 7.749365966670589e-05, 'THSCPM2b': 1.264813148463193e-06, 'THSCPM9': 6.385420240459928e-07}" IDM_mhc_100_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0004907 0.0005005286 1e-06 100.0 0.5752 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0004775 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.09120233188558619, 'THSCPM11': 0.26454749315995235, 'THSCPM8': 0.020989163641299408}" IDM_mhc_840_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 0.3767 0.03013912 0.6309 840.0 4578.351 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 65.252 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 8.07175622645855, 'THSCPM8': 3.307591763560691, 'THSCPM2b': 0.0004009373575741056, 'THSCPM9': 0.000354089093003599}" IDM_mhc_140_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 11.38 11.60771 0.0001584 140.0 44.644 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.05015 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 10.613807309988095, 'THSCPM11': 15.128787403672025, 'THSCPM8': 2.4521275354716505}" IDM_mhc_280_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 28.194 2.537525 0.1 280.0 6666.451 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.8239 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.463530997078642, 'THSCPM11': 1.0962861854306634, 'THSCPM8': 0.08959704276584339}" IDM_mhc_520_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 1.649 0.1319531 0.001258 520.0 23.947 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 6.363 13.789 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 5.0911691342560044e-05, 'THSCPM1b': 1.8111656942973551e-06, 'THSCPM8': 1.174151515510001e-08}" IDM_mhc_300_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.273e-05 4.746114e-06 1e-05 300.0 0.5803 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.7589 1.049 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 5.38898147086492e-07, 'THSCPM1b': 4.160532791475741e-09, 'THSCPM8': 4.107888195364747e-09, 'THSCPM9': 3.4951852577243094e-11, 'THSCPM2b': 2.396349523117078e-11}" IDM_mhc_560_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.472e-07 1.313341e-07 2.511e-05 560.0 0.411 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.001742 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.10275702817028178, 'THSCPM11': 0.2896226181895397, 'THSCPM8': 0.022889067192269432}" IDM_mhc_820_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.4152 0.0332215 0.1995 820.0 1517.899 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05287 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.08010825230573422, 'THSCPM11': 0.21691727274005465, 'THSCPM8': 0.015472570245450842}" IDM_mhc_800_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.3124 0.02499985 0.006309 800.0 50.467 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01595 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.05517160846870102, 'THSCPM11': 0.1592170931998256, 'THSCPM8': 0.01140716955233358}" IDM_mhc_880_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.2257 0.01806367 0.01584 880.0 104.961 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.006678 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.649772809223194, 'THSCPM11': 1.4958332305731366, 'THSCPM8': 0.15006390288268096}" IDM_mhc_580_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 2.295 0.1836536 0.1584 580.0 2418.222 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.002009 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.9056347829277108, 'THSCPM11': 2.0194836806908425, 'THSCPM8': 0.21246676154107502}" IDM_mhc_540_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 3.137 0.2510068 0.6309 540.0 11085.784 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 1.798 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 14.462498606415473, 'THSCPM8': 5.367832588453297, 'THSCPM2b': 1.0354212742480268e-05, 'THSCPM9': 8.564867019293445e-06}" IDM_mhc_120_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 19.83 20.22696 0.007943 120.0 3102.625 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.1349 0.09973 TSlepSlep "{'TSlepSlep': 1.2948091586636045e-05}" IDM_mhc_880_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.294e-05 0.01444913 3.162e-06 880.0 0.02088 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 1.524 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.05287896371078239, 'THSCPM11': 0.1820318189825188, 'THSCPM8': 0.006803967026980295}" IDM_mhc_520_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.2417 0.01933718 0.0003162 520.0 6.016 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0495 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 3.808828293168285e-10, 'THSCPM8': 3.1398863686589844e-10, 'THSCPM2b': 4.080053354842688e-11, 'THSCPM9': 8.480339490295378e-12}" IDM_mhc_960_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 7.441e-10 5.953219e-11 1.995e-05 960.0 0.1108 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.009914 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.0845448165777758, 'THSCPM11': 0.2402027560948539, 'THSCPM8': 0.018698583235198765}" IDM_mhc_840_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.3434 0.02747569 0.03162 840.0 229.183 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.007137 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 5.344363787142509, 'THSCPM11': 8.726176874905335, 'THSCPM8': 1.2810707172265785}" IDM_mhc_340_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 15.351 1.381645 0.5011 340.0 22525.909 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 1.805 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.2051509267109966, 'THSCPM11': 2.4907702707951755, 'THSCPM8': 0.2367163968533026}" IDM_mhc_420_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 3.932 0.3539374 0.001 420.0 29.276 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0004458 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.032815003298586866, 'THSCPM11': 0.08151058355483373, 'THSCPM8': 0.007248534778768074}" IDM_mhc_980_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1215 0.00972593 0.3162 980.0 1686.555 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 52.228 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 6.431134543186146, 'THSCPM11': 9.727276891001413, 'THSCPM8': 0.8854541179558505}" IDM_mhc_200_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 17.043 1.533948 7.943e-05 200.0 10.608 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1751 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.038418859136703044, 'THSCPM11': 0.11727245677420138, 'THSCPM8': 0.006513975603960444}" IDM_mhc_760_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.1622 0.01297642 0.001584 760.0 14.094 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 1.634 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.3909719746614945, 'THSCPM11': 0.9155601048985545, 'THSCPM8': 0.06415048355123097}" IDM_mhc_480_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 1.37 0.1096546 0.0006309 480.0 14.094 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 213.267 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 17.320377173204513, 'THSCPM8': 5.460508993838516, 'THSCPM2b': 0.0009623145086451593, 'THSCPM9': 0.0007353396421075385}" IDM_mhc_100_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 22.782 23.23824 6.309e-05 100.0 36.273 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04405 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.005933610160389973, 'THSCPM11': 0.016644507375795918, 'THSCPM8': 0.0009745464339600916}" IDM_mhc_960_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.02355 0.001884213 0.001995 960.0 11.085 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 1.225 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 10.025313390272993, 'THSCPM11': 14.164941622843164, 'THSCPM8': 2.2377816894425}" IDM_mhc_280_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 26.428 2.378523 0.003981 280.0 265.939 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06731 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 3.054728462720616e-10, 'THSCPM8': 3.250496073259765e-10, 'THSCPM2b': 3.682089674545599e-10, 'THSCPM9': 7.59038098889923e-11}" IDM_mhc_940_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.074e-09 8.597082e-11 2.511e-06 940.0 0.0145 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 1.957 1.24 TSlepSlep "{'TSlepSlep': 4.795004128401378e-05}" IDM_mhc_540_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.795e-05 0.1895515 1.995e-06 540.0 0.03517 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 86.059 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.974699072715014, 'THSCPM11': 1.5255736159742894, 'THSCPM8': 0.056388436489118156}" IDM_mhc_180_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.556 0.2300995 2.511e-05 180.0 4.18 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.07012 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.00037156240801550705, 'THSCPM11': 0.001603651926355464, 'THSCPM8': 7.720259984168564e-05, 'THSCPM2b': 3.1758004980443855e-07, 'THSCPM9': 9.436632107107768e-08}" IDM_mhc_940_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.002052 0.0001642263 0.0005011 940.0 2.901 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.03096 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.2637044363688168, 'THSCPM11': 2.6095159663381287, 'THSCPM8': 0.2876966814097313}" IDM_mhc_500_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 4.16 0.3328734 0.05011 500.0 1033.125 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.1199 0.2273 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 1.1940534185481504e-05, 'THSCPM1b': 6.644432334946269e-07, 'THSCPM8': 1.1368092436454924e-07, 'THSCPM2b': 1.8180239447068461e-09, 'THSCPM9': 4.50267414913203e-10}" IDM_mhc_760_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 1.272e-05 1.272093e-06 0.0001 760.0 0.8848 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 3.986 10.842 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.0008795752542158812, 'THSCPM1b': 2.4009723150989143e-05, 'THSCPM8': 3.805480626701644e-07}" IDM_mhc_320_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0009039 8.13569e-05 1.584e-05 320.0 0.8054 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01836 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.7641674910385391, 'THSCPM11': 1.7170079534138092, 'THSCPM8': 0.1752118952839913}" IDM_mhc_560_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 2.656 0.212511 0.06309 560.0 1033.125 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.03562 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 13.69916530413839, 'THSCPM11': 18.78397146431552, 'THSCPM8': 3.241707452173579}" IDM_mhc_260_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 35.724 3.215236 0.1584 260.0 12332.935 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.00149 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.03184255561825784, 'THSCPM11': 0.07940431800841247, 'THSCPM8': 0.006805132451656873}" IDM_mhc_980_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 0.118 0.00944416 0.1 980.0 531.878 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.004112 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.9242475980861, 'THSCPM11': 5.222930646333812, 'THSCPM8': 0.6820514792273271}" IDM_mhc_400_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 8.829 0.7946307 0.6309 400.0 20385.016 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01636 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 32.16299677402988, 'THSCPM11': 35.96570506151339, 'THSCPM8': 7.114926413000466}" IDM_mhc_200_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 75.243 6.771927 0.5011 200.0 66890.496 0.5[9000006,11]','0.5[9000006,13]
